"year","last_name, first_name","player_id","team_id","pa","pitches","runs_all","runs_heart","runs_shadow","runs_chase","runs_waste"
"2023","Rivera, Emmanuel","656896","109","283","1132",-7.972698201225943,-10.113963010245262,-11.540433398222293,9.249255527971716,4.432442679269901
"2023","Moreno, Gabriel","672515","109","380","1544",0.13325317500758502,-3.183273096618865,-9.783677027596237,8.007793118015266,5.092410181207418
"2023","Rutschman, Adley","668939","110","681","2904",21.693931800959028,5.6298669720025,-26.34932756772881,27.574728384615813,14.838664012069447
"2023","Henderson, Gunnar","683002","110","620","2405",12.863923859628809,8.582632607384928,-19.424328316411163,13.636174556715831,10.069445011939166
"2023","Duvall, Adam","594807","111","352","1336",6.7561373009898595,6.876231888724425,-10.717165232842566,3.702287470152572,6.894783174955422
"2023","Bader, Harrison","664056","113","343","1238",-14.866007917114672,-14.33888346180773,-8.02591518883326,4.080675308087225,3.4181154254390713
"2023","Naylor, Josh","647304","114","486","1649",15.658924929714342,3.1659356380420953,0.09159152916066107,6.7643195792113655,5.637078183300211
"2023","Rogers, Jake","668670","116","361","1420",-6.047297132655617,-9.324824214710727,-8.776536331910865,6.275995553312851,5.778067860653124
"2023","Abreu, José","547989","117","591","2400",-10.845701211316001,-13.280370402732625,-15.646703887244694,9.268850051860769,8.812523026800513
"2023","LeMahieu, DJ","518934","147","559","2254",-3.831192552013293,-21.712381904941893,-1.5087546721963092,10.82455371055822,8.565390314566704
"2023","Stott, Bryson","681082","143","638","2665",-0.1807228967815262,-10.592880008424864,-13.247761004943372,14.931779350760417,8.728138765826326
"2023","Bogaerts, Xander","593428","135","665","2644",7.0870263094086114,-6.316906118676013,-11.196068245184602,14.430424801122307,10.169575872146936
"2023","Soto, Juan","665742","135","697","2897",49.20337966709623,2.5760888809695666,-7.104425969074531,36.16714842499104,17.564568330210196
"2023","Arenado, Nolan","571448","138","607","2285",8.237157936066994,0.35661449926070654,-8.922673317668279,9.926255991289196,6.87696076318535
"2023","Bethancourt, Christian","542194","139","332","1180",-14.27287421689586,-0.5489484243256315,-14.305967371413445,-1.4786609767965655,2.0607025556397636
"2023","Franco, Wander","677551","139","487","1901",14.425457792885165,2.5070147237785716,-8.958299507945993,13.381630456114726,7.495112120937794
"2023","Kwan, Steven","680757","114","716","2843",-4.375064453444942,-22.493330322338345,-17.948656114433657,24.78360614887219,11.283315834454877
"2023","McMahon, Ryan","641857","115","625","2742",6.403706367494051,-0.8047431807478366,-20.443400797007843,18.2602786512892,9.391571693960504
"2023","Torkelson, Spencer","679529","116","678","2790",9.403079942537426,0.8085601649503846,-18.22984511388654,15.310048232817325,11.51431665865625
"2023","Chisholm Jr., Jazz","665862","146","383","1545",-0.29915889766441894,-2.4615317014257876,-9.217491662296702,5.796056233624975,5.583808232433108
"2023","Adames, Willy","642715","158","637","2596",-2.328999073129172,-6.033969763466625,-21.267832583340446,13.128040297112936,11.844762976565057
"2023","Yastrzemski, Mike","573262","137","378","1573",6.834112643347338,2.540252909191758,-17.213413710209178,15.202285249657967,6.3049881947068025
"2023","Lowe, Nathaniel","663993","140","722","3044",13.74966194920646,5.024946723386204,-29.768339231835785,22.91340727751533,15.57964718014082
"2023","Mateo, Jorge","622761","110","350","1317",-12.807929538767691,-8.593745569369611,-11.322674917549636,2.34716533842232,4.761325609729231
"2023","Frazier, Adam","624428","110","455","1749",-8.063769623295734,-7.728034621329228,-15.133700105434489,8.064817814036026,6.733147289431959
"2023","Hays, Austin","669720","110","565","2122",9.493544597723261,3.6535058374850675,-11.553558310407498,7.9041053451063865,9.48949172553929
"2023","Bryant, Kris","592178","115","334","1281",-2.518633439079371,1.4273455728424067,-19.685267482820095,6.936086633112207,8.80320183778611
"2023","Baddoo, Akil","668731","116","352","1408",-7.004846796272334,-12.609117914842733,-12.355248221634136,10.676965469957226,7.282553870247326
"2023","Julks, Corey","667452","117","323","1326",-10.194845110075548,-13.046145887318412,-5.528346738940018,3.169650038107294,5.209997478075598
"2023","Isbel, Kyle","664728","118","313","1127",-12.55444271016481,-9.648496283029688,-11.08754297118231,4.389687747783248,3.7919087962639457
"2023","Melendez, MJ","669004","118","600","2440",-3.3023481192341815,-5.774698990745805,-21.977659937650472,13.251313307014977,11.198697502147143
"2023","Berti, Jon","542932","146","422","1588",-1.5795550067801232,-6.429388227012252,-10.013128284226076,10.053586219086906,4.8093752853712965
"2023","Burger, Jake","669394","146","540","2048",15.144747636916303,14.76774832067467,-8.80594810370281,-0.6937798672892012,9.876727287233633
"2023","Turang, Brice","668930","158","447","1795",-22.849766390017745,-29.275069149075136,-13.755848838321088,13.189178845438947,6.991972751939502
"2023","Farmer, Kyle","571657","142","369","1398",3.005893352464217,5.161020747747074,-13.470533966199179,5.056901745232502,6.258504825683825
"2023","Nimmo, Brandon","607043","121","680","2847",24.48968001192405,-1.4747786731617478,-11.396366804052178,25.68695613498046,11.67386935415745
"2023","Rizzo, Anthony","519203","147","420","1670",2.204820527634205,-1.7232492423917347,-12.36412173777808,7.68928015794652,8.602911349857457
"2023","Ruiz, Esteury","665923","133","496","1753",-10.349497486875306,-8.649691439085068,-14.966941851104089,4.456007872372183,8.811127930941664
"2023","Rooker, Brent","667670","133","525","2152",13.401959684585627,1.8776352908205256,-10.135677744961269,11.427901273122554,10.232100865603805
"2023","McCutchen, Andrew","457705","134","471","2006",8.379296211959526,-9.007656855777958,-10.251416332635342,19.05819344896002,8.580175951412798
"2023","Kim, Ha-Seong","673490","135","624","2727",8.874807198486181,-20.49912960113867,-6.4797306367836525,26.943787294521087,8.90988014188746
