"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
608324,"Bregman, Alex",537,0.3538175046554935,0.6461824953445066,0.31098696461824954,0.24953445065176907,0.0856610800744879,0.40782122905027934,0.37057728119180633,0.22160148975791433,0.19925512104283055,0.12290502793296089,0.03165735567970205,0.2085661080074488,0.24767225325884545,0.18994413407821228
676801,"McCormick, Chas",289,0.42214532871972316,0.5778546712802768,0.31141868512110726,0.22491349480968859,0.04152249134948097,0.42214532871972316,0.33217993079584773,0.24567474048442905,0.2491349480968858,0.13494809688581316,0.03806228373702422,0.17301038062283736,0.19723183391003457,0.20761245674740483
663656,"Tucker, Kyle",492,0.3861788617886179,0.6138211382113821,0.32723577235772355,0.241869918699187,0.044715447154471545,0.4410569105691057,0.32723577235772355,0.23170731707317074,0.20934959349593496,0.12804878048780488,0.04878048780487805,0.23170731707317072,0.19918699186991867,0.18292682926829268
665161,"Peña, Jeremy",450,0.5444444444444444,0.4555555555555556,0.18888888888888888,0.2288888888888889,0.03777777777777778,0.4177777777777778,0.35555555555555557,0.22666666666666666,0.28444444444444444,0.20222222222222222,0.057777777777777775,0.13333333333333336,0.15333333333333335,0.16888888888888887
514888,"Altuve, Jose",290,0.49310344827586206,0.506896551724138,0.21724137931034482,0.20344827586206896,0.08620689655172414,0.4517241379310345,0.38275862068965516,0.16551724137931034,0.2620689655172414,0.2103448275862069,0.020689655172413793,0.1896551724137931,0.17241379310344826,0.14482758620689656
547989,"Abreu, José",416,0.4495192307692308,0.5504807692307693,0.21875,0.25961538461538464,0.07211538461538461,0.3269230769230769,0.3942307692307692,0.27884615384615385,0.1971153846153846,0.17548076923076922,0.07692307692307693,0.12980769230769232,0.21875,0.20192307692307693
670541,"Alvarez, Yordan",322,0.36024844720496896,0.639751552795031,0.35714285714285715,0.2236024844720497,0.059006211180124224,0.40372670807453415,0.32298136645962733,0.2732919254658385,0.2236024844720497,0.09937888198757763,0.037267080745341616,0.18012422360248445,0.2236024844720497,0.2360248447204969
455117,"Maldonado, Martín",235,0.3872340425531915,0.6127659574468085,0.3148936170212766,0.20851063829787234,0.08936170212765958,0.4595744680851064,0.30638297872340425,0.23404255319148937,0.2170212765957447,0.11063829787234042,0.059574468085106386,0.2425531914893617,0.19574468085106383,0.17446808510638298
643289,"Dubón, Mauricio",400,0.455,0.545,0.225,0.2775,0.0425,0.3125,0.3875,0.3,0.1975,0.2125,0.045,0.11499999999999999,0.17500000000000002,0.255
643217,"Benintendi, Andrew",477,0.39622641509433965,0.6037735849056604,0.2662473794549266,0.2851153039832285,0.05241090146750524,0.2976939203354298,0.4129979035639413,0.2893081761006289,0.17819706498951782,0.16771488469601678,0.050314465408805034,0.11949685534591198,0.2452830188679245,0.2389937106918239
650391,"Jiménez, Eloy",365,0.5315068493150685,0.4684931506849315,0.19726027397260273,0.2,0.07123287671232877,0.3643835616438356,0.4,0.2356164383561644,0.23013698630136986,0.24383561643835616,0.057534246575342465,0.13424657534246576,0.15616438356164386,0.1780821917808219
462101,"Andrus, Elvis",306,0.5588235294117647,0.44117647058823534,0.19934640522875818,0.19934640522875818,0.042483660130718956,0.3888888888888889,0.3758169934640523,0.23529411764705882,0.27124183006535946,0.21568627450980393,0.0718954248366013,0.11764705882352944,0.16013071895424835,0.16339869281045752
683734,"Vaughn, Andrew",439,0.44419134396355353,0.5558086560364465,0.23690205011389523,0.2437357630979499,0.07517084282460136,0.3735763097949886,0.35079726651480636,0.275626423690205,0.21867881548974943,0.15261958997722094,0.07289293849658314,0.1548974943052392,0.19817767653758542,0.2027334851936219
657757,"Sheets, Gavin",249,0.37751004016064255,0.6224899598393574,0.26104417670682734,0.23694779116465864,0.12449799196787148,0.4738955823293173,0.3172690763052209,0.20883534136546184,0.24096385542168675,0.10040160642570281,0.03614457831325301,0.23293172690763053,0.21686746987951808,0.17269076305220882
641313,"Anderson, Tim",373,0.613941018766756,0.386058981233244,0.10723860589812333,0.2680965147453083,0.010723860589812333,0.2949061662198391,0.4289544235924933,0.2761394101876676,0.23324396782841822,0.2868632707774799,0.0938337801608579,0.0616621983914209,0.1420911528150134,0.18230563002680966
660162,"Moncada, Yoán",228,0.4166666666666667,0.5833333333333334,0.23684210526315788,0.2982456140350877,0.04824561403508772,0.44298245614035087,0.3508771929824561,0.20614035087719298,0.2236842105263158,0.17105263157894737,0.021929824561403508,0.21929824561403508,0.17982456140350875,0.1842105263157895
660688,"Ruiz, Keibert",467,0.3875802997858672,0.6124197002141327,0.2462526766595289,0.26124197002141325,0.10492505353319058,0.4518201284796574,0.3618843683083512,0.18629550321199143,0.22055674518201285,0.15203426124197003,0.014989293361884369,0.23126338329764456,0.20985010706638116,0.17130620985010706
682928,"Abrams, CJ",451,0.44789356984478934,0.5521064301552107,0.25055432372505543,0.20620842572062084,0.09534368070953436,0.35920177383592017,0.3991130820399113,0.24168514412416853,0.188470066518847,0.1973392461197339,0.06208425720620843,0.17073170731707316,0.2017738359201774,0.1796008869179601
657041,"Thomas, Lane",459,0.4335511982570806,0.5664488017429193,0.23529411764705882,0.25925925925925924,0.0718954248366013,0.477124183006536,0.3333333333333333,0.1895424836601307,0.24183006535947713,0.1394335511982571,0.05228758169934641,0.23529411764705885,0.19389978213507622,0.1372549019607843
