"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
641793,"Littell, Zack",1102,0.9237217099748533,864,"71.989922405",0.25499092558983666,0.3368055555555556,0.26406533575317603,0.14814814814814814,0.1161524500907441,"7.39569422",19,-16.080740942571644,238,0.2159709618874773,432,0.39201451905626133
641302,"Alexander, Tyler",702,0.9200524246395806,562,"71.971431467",0.2521367521367522,0.3505338078291815,0.28062678062678065,0.14768683274021352,0.11823361823361823,"7.223067521",5,1.0193353122773665,140,0.19943019943019943,288,0.41025641025641024
592791,"Taillon, Jameson",1054,0.909404659188956,871,"71.949453065",0.23055028462998098,0.3742824339839265,0.3092979127134725,0.1584385763490241,0.13092979127134724,"7.409234184",20,-24.213993349883935,183,0.17362428842504743,472,0.4478178368121442
570632,"Ureña, José",736,0.9316455696202531,574,"71.945360693",0.22146739130434787,0.3501742160278746,0.27309782608695654,0.15156794425087108,0.11820652173913043,"7.525515014",5,-24.916659399191253,162,0.22010869565217392,321,0.4361413043478261
592332,"Gausman, Kevin",1261,0.941747572815534,973,"71.937398311",0.2553528945281522,0.32065775950668035,0.24742268041237114,0.1500513874614594,0.11578112609040445,"7.336246075",14,-33.17471787662005,288,0.22839016653449642,472,0.37430610626486915
579328,"Kikuchi, Yusei",1185,0.9157650695517774,860,"71.927042895",0.2641350210970464,0.31976744186046513,0.2320675105485232,0.14883720930232558,0.1080168776371308,"7.189626827",29,-24.660092864328128,325,0.2742616033755274,421,0.35527426160337555
641482,"Cortes, Nestor",1185,0.9136468774094063,904,"71.919887789",0.2632911392405062,0.3053097345132743,0.23291139240506328,0.1426991150442478,0.10886075949367088,"7.263041806",18,-29.396466844412927,281,0.2371308016877637,412,0.34767932489451475
606930,"Barnes, Jacob",493,0.911275415896488,379,"71.909153428",0.25963488843813387,0.33509234828496043,0.25760649087221094,0.11345646437994723,0.0872210953346856,"7.354113103",8,-5.2265071995906895,114,0.23123732251521298,187,0.3793103448275862
657277,"Webb, Logan",1225,0.914179104477612,986,"71.902358041",0.2604081632653062,0.3630831643002028,0.2922448979591837,0.17748478701825557,0.14285714285714285,"7.257701886",19,-38.73894412756146,239,0.19510204081632654,526,0.4293877551020408
607074,"Rodón, Carlos",1304,0.9087108013937282,939,"71.901810107",0.2538343558282208,0.31309904153354634,0.2254601226993865,0.12566560170394037,0.09049079754601227,"7.402288229",34,-22.561814379023005,365,0.2799079754601227,419,0.32131901840490795
502043,"Gibson, Kyle",1011,0.9199272065514104,767,"71.899683086",0.2522255192878339,0.3754889178617992,0.28486646884273,0.15123859191655803,0.11473788328387735,"7.578852997",18,-21.40573064370989,244,0.2413452027695351,438,0.4332344213649852
656945,"Scott, Tanner",490,0.8974358974358975,334,"71.898567041",0.24081632653061227,0.23652694610778444,0.16122448979591836,0.059880239520958084,0.04081632653061224,"7.209004082",11,-23.75264956621939,156,0.3183673469387755,137,0.2795918367346939
669060,"Wilson, Bryse",706,0.9252948885976409,569,"71.896054844",0.24645892351274787,0.3462214411247803,0.2790368271954674,0.1687170474516696,0.1359773371104816,"7.264427578",8,-10.326483468734247,137,0.19405099150141644,302,0.42776203966005666
592094,"Adam, Jason",455,0.888671875,289,"71.890683407",0.24835164835164844,0.3356401384083045,0.21318681318681318,0.13494809688581316,0.08571428571428572,"7.502163011",9,-29.676733691702477,166,0.3648351648351648,144,0.31648351648351647
682243,"Miller, Bryce",1175,0.9251968503937008,916,"71.883550945",0.2459574468085107,0.3351528384279476,0.2612765957446809,0.12336244541484716,0.09617021276595744,"7.213553064",21,-53.647348987596416,259,0.2204255319148936,442,0.37617021276595747
684007,"Imanaga, Shota",1254,0.9288888888888889,917,"71.882430893",0.23444976076555027,0.31624863685932386,0.23125996810207336,0.14176663031624864,0.10366826156299841,"7.474773509",17,-30.672570059623887,337,0.2687400318979266,451,0.35964912280701755
678394,"Bello, Brayan",1065,0.9301310043668122,802,"71.876774075",0.23474178403755872,0.3266832917705736,0.2460093896713615,0.14713216957605985,0.1107981220657277,"7.402981399",23,-19.2899549816747,263,0.24694835680751173,411,0.38591549295774646
663559,"Falter, Bailey",890,0.9128205128205128,726,"71.875954719",0.25842696629213485,0.3746556473829201,0.3056179775280899,0.1584022038567493,0.12921348314606743,"7.148894719",15,-18.642913197439267,164,0.1842696629213483,385,0.43258426966292135
621112,"Blackburn, Paul",482,0.9305019305019305,378,"71.872728465",0.2614107883817428,0.3148148148148148,0.24688796680497926,0.12698412698412698,0.0995850622406639,"7.399785851",7,-4.9648424155716615,104,0.2157676348547718,191,0.3962655601659751
681867,"Criswell, Cooper",704,0.9190600522193212,595,"71.860473509",0.24999999999999994,0.3226890756302521,0.2727272727272727,0.15630252100840336,0.13210227272727273,"7.314948551",12,-11.669559170615207,109,0.15482954545454544,291,0.4133522727272727
548389,"Stripling, Ross",529,0.9104991394148021,442,"71.857264575",0.2362948960302458,0.38235294117647056,0.31947069943289225,0.16968325791855204,0.14177693761814744,"7.35782794",4,-6.265931035856019,87,0.16446124763705103,259,0.4896030245746692
668678,"Gallen, Zac",893,0.902020202020202,676,"71.849989351",0.24972004479283308,0.3505917159763314,0.26539753639417696,0.14053254437869822,0.10638297872340426,"7.498844602",24,-25.6245506243726,217,0.24300111982082867,342,0.3829787234042553
669854,"Blanco, Ronel",1071,0.9099405267629567,775,"71.834141401",0.2633053221288515,0.30709677419354836,0.2222222222222222,0.13032258064516128,0.09430438842203548,"7.516992409",17,-41.95744227236936,296,0.27637721755368816,355,0.3314659197012138
684320,"Rodríguez, Yariel",603,0.904047976011994,461,"71.83212534",0.2470978441127695,0.2950108459869848,0.22553897180762852,0.12147505422993492,0.09286898839137644,"7.375867512",11,-14.34566261897049,142,0.23548922056384744,222,0.3681592039800995
668964,"Myers, Tobias",947,0.9158607350096711,756,"71.829293527",0.2333685322069694,0.32142857142857145,0.2565997888067582,0.14947089947089948,0.11932418162618796,"7.27145849",15,-22.459741095627013,191,0.2016895459345301,364,0.3843717001055966
458681,"Lynn, Lance",850,0.9209100758396533,657,"71.824468588",0.24823529411764708,0.3028919330289193,0.23411764705882354,0.1232876712328767,0.09529411764705882,"7.1419256",15,-18.649292837002797,193,0.22705882352941176,309,0.3635294117647059
666157,"Lodolo, Nick",754,0.9106280193236715,565,"71.818680637",0.2559681697612733,0.3433628318584071,0.2572944297082228,0.1486725663716814,0.11140583554376658,"7.350807042",17,-14.922707999071038,189,0.2506631299734748,291,0.3859416445623342
663776,"Sandoval, Patrick",526,0.8825503355704698,399,"71.816652833",0.23003802281368824,0.3057644110275689,0.23193916349809887,0.13784461152882205,0.10456273764258556,"7.454228973",15,-12.027454169179503,127,0.2414448669201521,196,0.3726235741444867
663947,"Holton, Tyler",542,0.8973509933774835,426,"71.79297845",0.26199261992619927,0.3028169014084507,0.23800738007380073,0.12441314553990611,0.09778597785977859,"7.336194225",12,-28.211042061179732,116,0.2140221402214022,223,0.4114391143911439
663623,"Irvin, Jake",1251,0.8987068965517241,989,"71.792661934",0.24540367705835328,0.32962588473205257,0.26059152677857716,0.1365015166835187,0.1079136690647482,"7.210949656",16,-17.79598542117578,262,0.20943245403677058,492,0.3932853717026379
500779,"Quintana, Jose",986,0.9004566210045662,783,"71.790849128",0.25659229208924955,0.3652618135376756,0.29006085192697767,0.1583652618135377,0.1257606490872211,"7.397327241",22,-28.78134388662396,203,0.20588235294117646,429,0.43509127789046653
657006,"Steele, Justin",886,0.9181347150259067,689,"71.775908736",0.24379232505643345,0.28011611030478956,0.2178329571106095,0.10159651669085631,0.07900677200902935,"7.162460847",19,-26.315491550148906,197,0.22234762979683972,333,0.3758465011286682
621244,"Berríos, José",1116,0.9058441558441559,907,"71.765218513",0.24193548387096767,0.360529217199559,0.29301075268817206,0.15104740904079383,0.12275985663082438,"7.29985224",26,-24.174197516707704,209,0.18727598566308243,483,0.4327956989247312
658648,"Avila, Pedro",549,0.905940594059406,420,"71.761093188",0.21857923497267762,0.3261904761904762,0.2495446265938069,0.14047619047619048,0.10746812386156648,"7.377098871",6,-13.448889073496046,129,0.23497267759562843,194,0.3533697632058288
689017,"Knack, Landon",472,0.9200779727095516,372,"71.749977987",0.25000000000000006,0.3548387096774194,0.2796610169491525,0.16666666666666666,0.13135593220338984,"7.263491547",6,-4.346731325257782,100,0.211864406779661,181,0.3834745762711864
681857,"Olson, Reese",732,0.9219143576826196,542,"71.749729781",0.22267759562841533,0.37453874538745385,0.2773224043715847,0.15867158671586715,0.11748633879781421,"7.58397597",17,-25.583676733532503,190,0.25956284153005466,285,0.38934426229508196
669302,"Gilbert, Logan",1273,0.8902097902097902,899,"71.745573661",0.24823252160251372,0.3604004449388209,0.2545168892380204,0.15016685205784205,0.10604870384917518,"7.460519238",34,-41.449221591460116,374,0.29379418695993714,475,0.373134328358209
686563,"Cannon, Jonathan",853,0.9181916038751345,684,"71.744274924",0.22977725674091445,0.34941520467836257,0.2801875732708089,0.12719298245614036,0.10199296600234467,"7.233004924",12,-10.225099456231884,169,0.1981242672919109,363,0.42555685814771393
677960,"Weathers, Ryan",516,0.9020979020979021,391,"71.732345717",0.2713178294573644,0.34782608695652173,0.26356589147286824,0.13043478260869565,0.09883720930232558,"7.319406492",9,-12.445074096285135,125,0.24224806201550386,208,0.40310077519379844
605400,"Nola, Aaron",1334,0.918732782369146,1014,"71.724794745",0.24512743628185904,0.3254437869822485,0.24737631184407796,0.14299802761341224,0.10869565217391304,"7.509903846",30,-30.457035889257853,320,0.239880059970015,498,0.3733133433283358
694813,"Stone, Gavin",902,0.9138804457953394,686,"71.717971663",0.26496674057649666,0.3396501457725947,0.2583148558758315,0.13994169096209913,0.10643015521064302,"7.398006231",13,-20.198419862456966,216,0.2394678492239468,361,0.40022172949002216
592351,"Gray, Jon",706,0.9228758169934641,542,"71.715765382",0.2379603399433427,0.35977859778597787,0.2762039660056657,0.14760147601476015,0.11331444759206799,"7.350811346",11,-12.344787552304446,164,0.23229461756373937,280,0.39660056657223797
640448,"Finnegan, Kyle",479,0.9106463878326996,372,"71.705452255",0.2233820459290188,0.3225806451612903,0.25052192066805845,0.14516129032258066,0.1127348643006263,"7.085000355",4,-7.403703105712299,107,0.22338204592901878,169,0.35281837160751567
669022,"Gore, MacKenzie",1291,0.9059649122807018,944,"71.700492417",0.2261812548412084,0.2764830508474576,0.2021688613477924,0.09745762711864407,0.07126258714175059,"7.189323594",23,-18.179541546482533,347,0.2687838884585593,423,0.32765298218435324
657376,"Schmidt, Clarke",533,0.909556313993174,387,"71.694764653",0.27016885553470926,0.2971576227390181,0.21575984990619138,0.12661498708010335,0.09193245778611632,"7.209620038",6,-23.036635827907734,146,0.27392120075046905,187,0.350844277673546
672456,"Montero, Keider",660,0.9217877094972067,529,"71.694478606",0.2363636363636364,0.34215500945179583,0.27424242424242423,0.15311909262759923,0.12272727272727273,"7.293527697",11,-3.6231921992584732,131,0.1984848484848485,276,0.41818181818181815
682847,"Ortiz, Luis",912,0.9334698055271239,731,"71.692408553",0.23684210526315788,0.3146374829001368,0.25219298245614036,0.11901504787961696,0.09539473684210527,"7.261509814",13,-29.558637516846858,181,0.19846491228070176,361,0.3958333333333333
671106,"Allen, Logan",617,0.9113737075332349,505,"71.687761426",0.24473257698541334,0.3821782178217822,0.31280388978930307,0.20396039603960395,0.16693679092382496,"7.29007094",14,7.042632329873521,112,0.18152350081037277,264,0.42787682333873583
687792,"Herz, DJ",699,0.9258278145695364,505,"71.687649471",0.251788268955651,0.29504950495049503,0.21316165951359084,0.10693069306930693,0.07725321888412018,"7.288746881",13,-17.410869912432155,194,0.27753934191702434,219,0.3133047210300429
686752,"Pepiot, Ryan",859,0.8994764397905759,612,"71.687075728",0.23981373690337598,0.31699346405228757,0.22584400465657742,0.11601307189542484,0.08265424912689173,"7.213625553",26,-24.436847221107506,247,0.28754365541327126,289,0.33643771827706637
683003,"Jones, Jared",818,0.9119286510590858,590,"71.686393619",0.2237163814180929,0.3338983050847458,0.24083129584352078,0.1271186440677966,0.09168704156479218,"7.271390465",19,-8.990313476849575,228,0.2787286063569682,290,0.3545232273838631
663903,"Singer, Brady",1124,0.9079159935379645,872,"71.683027847",0.25177935943060503,0.36353211009174313,0.2820284697508897,0.1628440366972477,0.12633451957295375,"7.350732802",28,-23.88264234718008,252,0.22419928825622776,472,0.4199288256227758
656550,"Holmes, Grant",471,0.8836772983114447,333,"71.68269397",0.22929936305732493,0.35135135135135137,0.2484076433121019,0.12912912912912913,0.09129511677282377,"7.473815223",17,-6.459142845725495,138,0.2929936305732484,176,0.37367303609341823
671096,"Abbott, Andrew",945,0.9255631733594515,742,"71.675333884",0.23174603174603178,0.3247978436657682,0.25502645502645505,0.11994609164420485,0.09417989417989418,"7.29706254",4,-10.698116098897767,203,0.21481481481481482,375,0.3968253968253968
670102,"Francis, Bowden",682,0.9228687415426252,547,"71.669884516",0.2404692082111437,0.31444241316270566,0.25219941348973607,0.1170018281535649,0.093841642228739,"7.235012199",12,-33.10618497432667,135,0.19794721407624633,245,0.3592375366568915
608344,"Irvin, Cole",715,0.9213917525773195,599,"71.66211793",0.2363636363636364,0.3656093489148581,0.3062937062937063,0.1636060100166945,0.13706293706293707,"7.327965427",4,8.490072910079473,116,0.16223776223776223,327,0.45734265734265733
547179,"Lorenzen, Michael",842,0.9334811529933481,660,"71.644886378",0.22090261282660334,0.3378787878787879,0.2648456057007126,0.14545454545454545,0.11401425178147269,"7.311978848",13,-35.36986119281721,182,0.2161520190023753,349,0.4144893111638955
669467,"Pallante, Andre",719,0.8800489596083231,585,"71.635483324",0.22114047287899863,0.29914529914529914,0.24339360222531292,0.11282051282051282,0.0917941585535466,"7.076992281",17,-31.466058225460838,134,0.18636995827538247,301,0.41863699582753827
594902,"Lively, Ben",987,0.9096774193548387,816,"71.633348916",0.2168186423505572,0.3602941176470588,0.2978723404255319,0.1568627450980392,0.12968591691995948,"7.225713921",13,-12.375142327470574,171,0.17325227963525835,424,0.42958459979736574
667755,"Soriano, José",675,0.9048257372654156,529,"71.627706652",0.22074074074074077,0.3610586011342155,0.28296296296296297,0.13988657844990549,0.10962962962962963,"7.392045556",21,-25.708230766944908,146,0.2162962962962963,283,0.4192592592592593
650644,"Civale, Aaron",1044,0.9165935030728709,828,"71.621253238",0.2270114942528735,0.3357487922705314,0.2662835249042146,0.14130434782608695,0.11206896551724138,"7.361662261",13,-12.720485984455873,216,0.20689655172413793,425,0.407088122605364
674003,"Bradford, Cody",476,0.9206963249516441,365,"71.618346576",0.2394957983193277,0.36712328767123287,0.2815126050420168,0.15342465753424658,0.11764705882352941,"7.228322206",5,-15.702497356247186,111,0.23319327731092437,187,0.39285714285714285
624133,"Suárez, Ranger",876,0.90216271884655,699,"71.610294201",0.23515981735159816,0.32331902718168815,0.2579908675799087,0.1430615164520744,0.1141552511415525,"7.35140879",12,-14.105973823986554,177,0.20205479452054795,362,0.4132420091324201
607200,"Fedde, Erick",1140,0.9215844785772029,905,"71.609406675",0.230701754385965,0.33370165745856356,0.2649122807017544,0.13370165745856355,0.10614035087719298,"7.197340447",15,-43.40162876702664,235,0.20614035087719298,467,0.40964912280701754
641927,"Ober, Bailey",1208,0.896807720861173,858,"71.609067127",0.2317880794701987,0.3135198135198135,0.222682119205298,0.10722610722610723,0.076158940397351,"7.468936962",22,-38.54924872508637,350,0.2897350993377483,407,0.33692052980132453
672282,"Detmers, Reid",625,0.9005763688760807,463,"71.601552528",0.22080000000000008,0.3304535637149028,0.2448,0.12526997840172785,0.0928,"7.39244856",17,7.060562810843396,162,0.2592,205,0.328
622663,"Severino, Luis",1235,0.9080882352941176,980,"71.595834899",0.225910931174089,0.2826530612244898,0.2242914979757085,0.10816326530612246,0.08582995951417004,"7.145716121",26,-28.858549291749345,255,0.20647773279352227,458,0.3708502024291498
623167,"Flexen, Chris",1128,0.9178193653376729,888,"71.589667775",0.23581560283687944,0.3547297297297297,0.27925531914893614,0.1373873873873874,0.10815602836879433,"7.422188342",13,-6.883405548697608,240,0.2127659574468085,465,0.4122340425531915
666142,"Ragans, Cole",1283,0.9112215909090909,878,"71.581474684",0.2275915822291504,0.27790432801822323,0.1901792673421668,0.10250569476082004,0.0701480904130943,"7.441416516",17,-47.398137806018184,405,0.3156664068589244,394,0.30709275136399067
681293,"Arrighetti, Spencer",1036,0.9032258064516129,778,"71.577071438",0.25482625482625465,0.30848329048843187,0.23166023166023167,0.12082262210796915,0.09073359073359073,"7.359887104",21,-15.827582098094942,258,0.24903474903474904,358,0.34555984555984554
656849,"Peterson, David",767,0.8887601390498262,583,"71.576111004",0.23859191655801826,0.3687821612349914,0.2803129074315515,0.17495711835334476,0.13298565840938723,"7.195666975",17,-29.492625698710988,184,0.23989569752281617,321,0.41851368970013036
450203,"Morton, Charlie",1083,0.9047619047619048,821,"71.561441228",0.23545706371191125,0.32399512789281365,0.24561403508771928,0.13276492082825822,0.10064635272391505,"7.461254801",22,-12.725169522279614,262,0.24192059095106186,393,0.3628808864265928
671737,"Bradley, Taj",1022,0.906832298136646,743,"71.553892935",0.2211350293542074,0.3135935397039031,0.22798434442270057,0.1224764468371467,0.08904109589041095,"7.206996272",17,-29.879833675308564,279,0.27299412915851273,331,0.3238747553816047
641154,"López, Pablo",1276,0.8898186889818689,953,"71.550298809",0.20689655172413798,0.29590766002098634,0.22100313479623823,0.11542497376705142,0.08620689655172414,"7.251375455",29,-25.0866904109271,323,0.25313479623824453,448,0.3510971786833856
656557,"Houck, Tanner",1094,0.9216512215669755,862,"71.546837002",0.2248628884826325,0.3677494199535963,0.2897623400365631,0.15893271461716937,0.12522851919561243,"7.398791088",17,-40.595093335856575,232,0.21206581352833637,467,0.42687385740402195
