"name","id","total_runs","inf_of_runs","range_runs","arm_runs","dp_runs","catching_runs","framing_runs","throwing_runs","blocking_runs","outs_total","outs_2","outs_3","outs_4","outs_5","outs_6","outs_7","outs_8","outs_9"
"Anderson, Tim",641313,1.3536634149244153,1.3536634149244153,0.7457648476849832,0.12226723539521384,0.48563133184421714,,,,,5352,0,0,429,0,4923,0,0,0
"Hays, Austin",669720,1.1025140099645077,1.1025140099645077,0.5281682209931776,0.5743457889713294,,,,,,6733,0,0,0,0,0,6503,110,120
"Correa, Carlos",621043,0.9955695236454896,0.9955695236454896,2.702776435777619,0.04166298849766606,-1.7488699006297972,,,,,9166,0,0,0,1251,7915,0,0,0
"Thomas, Alek",677950,0.39491101929926076,0.39491101929926076,2.253422579292924,-1.8585115599936652,,,,,,6712,0,0,0,0,0,0,6712,0
"Goldschmidt, Paul",502671,0.37473236948674615,0.37473236948674615,-0.04780668641753505,,0.422539055904284,,,,,10487,0,10486,0,0,0,0,1,0
"Vierling, Matt",663837,0.13267533969620096,0.13267533969620096,-0.3157126451174981,0.7988503004177749,-0.3504623156040758,,,,,7239,0,6,3,1801,0,1080,2280,2069
"Story, Trevor",596115,-0.2647728337460845,-0.2647728337460845,0.6987770574499258,0.010318624993649802,-0.973868516189659,,,,,5739,0,0,0,0,5739,0,0,0
"Nimmo, Brandon",607043,-0.33067723652353465,-0.33067723652353465,1.2832518138971825,-1.6139290504207207,,,,,,11374,0,0,0,0,0,7397,3977,0
"Smith, Dominic",642086,-0.5129409616810198,-0.5129409616810198,-0.42628043743276367,0.06803556038629885,-0.15469608463455434,,,,,6825,0,6813,0,0,0,0,0,3
"Tauchman, Mike",643565,-0.5747243173095934,-0.5747243173095934,-0.3870482339921591,-0.18767608331743413,,,,,,5375,0,0,0,0,0,387,1941,3047
"Mountcastle, Ryan",663624,-0.6138467762362225,-0.6138467762362225,1.3212738312165593,,-1.9351206074527842,,,,,6575,0,6575,0,0,0,0,0,0
"Greene, Riley",682985,-0.6601442517966873,-0.6601442517966873,3.4366259918025968,-4.096770243599284,,,,,,8476,0,0,0,0,0,5301,2920,255
"Westburg, Jordan",676059,-0.7040967669769567,-0.7040967669769567,1.0052533152622314,0.238174665686937,-1.947524747926124,,,,,6014,0,0,2543,3441,30,0,0,0
"Jones, Nolan",666134,-0.838568068740212,-0.838568068740212,-14.022950226816963,13.11829475178432,0.06608740629243029,,,,,7067,0,237,0,24,0,3485,658,2663
"Joe, Connor",656582,-0.896063801972699,-0.896063801972699,-2.2187920321068297,1.9674999041272734,-0.6447716739931416,,,,,5626,0,2478,0,0,0,894,27,2227
"García, Adolis",666969,-0.957305136780047,-0.957305136780047,-8.412138659652854,7.4548335228728035,,,,,,10303,0,0,0,0,0,0,180,10123
"Cabrera, Oswaldo",665828,-0.9868603697064774,-0.9868603697064774,-0.34034621427227635,-0.5175226081672333,-0.12899154726697515,,,,,5387,0,184,322,2834,225,996,2,823
"Baty, Brett",683146,-1.120238656869466,-1.120238656869466,-0.7615598478700737,0.811011936309859,-1.1696907453092502,,,,,6407,0,0,1119,5285,0,3,0,0
"Beck, Jordan",687597,-1.3951580383309012,-1.3951580383309012,-3.3287951197290666,1.9336370813981636,,,,,,4811,0,0,0,0,0,4406,63,342
"Betts, Mookie",605141,-1.446380819937609,-1.446380819937609,-2.043334324353357,1.3266840633908386,-0.7297305589750893,,,,,10614,0,0,1770,0,5722,0,0,3122
"Turner, Trea",607208,-1.5496904011869264,-1.5496904011869264,6.202788430265125,0.9981707049894749,-8.750649536441525,,,,,10732,0,0,0,0,10732,0,0,0
"France, Ty",664034,-1.578412850764717,-1.578412850764717,-2.4435993701169365,,0.8651865193522199,,,,,10331,0,10325,6,0,0,0,0,0
"Cronenworth, Jake",630105,-1.604356873981342,-1.604356873981342,-1.5814642688486242,0.4805746650234543,-0.503467270156174,,,,,10605,0,4939,5429,0,237,0,0,0
"Contreras, Willson",575929,-1.6227286269281354,3.7393007601494683,4.173242345124307,,-0.43394158497483837,-5.362029387077604,-9.267629638127453,3.4408824867557675,0.46471776429408157,6622,3587,3035,0,0,0,0,0,0
"Nootbaar, Lars",663457,-1.8002264663481484,-1.8002264663481484,2.8854734085094123,-4.685699874857565,,,,,,8865,0,0,0,0,0,3720,2316,2829
"Caminero, Junior",691406,-1.9568660033061314,-1.9568660033061314,-2.793674128247014,0.008688160996147663,0.8281199639447352,,,,,4925,0,39,12,4835,39,0,0,0
"Rivera, Emmanuel",656896,-1.9753111651695339,-1.9753111651695339,-0.2886666899898763,,-1.6866444751796577,,,,,4535,0,606,0,3914,0,0,0,0
"Laureano, Ramón",657656,-2.032514576426156,-2.032514576426156,-13.89255378062861,11.860039204202451,,,,,,7344,0,0,0,0,0,2163,973,4208
"Brennan, Will",686823,-2.060196794955482,-2.060196794955482,-0.6354795081684921,-1.424717286786991,,,,,,5048,0,0,0,0,0,441,384,4223
"Margot, Manuel",622534,-2.2521759613994794,-2.2521759613994794,-0.5887836091075229,-1.6633923522919554,,,,,,4393,0,0,0,0,0,864,1715,1814
"Tucker, Kyle",663656,-2.374893784343271,-2.374893784343271,-4.379984820621178,2.0050910362779018,,,,,,8753,0,0,0,0,0,0,0,8753
"Lee, Jung Hoo",808982,-2.426097014605178,-2.426097014605178,-5.289842140888681,2.8637451262835,,,,,,4747,0,0,0,0,0,0,4747,0
"Verdugo, Alex",657077,-2.712084483045729,-2.712084483045729,-4.095897492950924,1.3838130099051948,,,,,,8715,0,0,0,0,0,4940,46,3729
"Thomas, Lane",657041,-2.7365877988426575,-2.7365877988426575,-10.40080512131875,7.6642173224760874,,,,,,8088,0,0,0,0,0,0,1965,6120
"Barger, Addison",680718,-2.783034352298041,-2.783034352298041,-8.660440531933348,6.050670675556561,-0.17326449592124912,,,,,4535,0,0,0,2609,0,165,0,1761
"Fraley, Jake",641584,-2.7929144150668583,-2.7929144150668583,3.159109390874005,-5.952023805940863,,,,,,5535,0,0,0,0,0,798,9,4728
"Paredes, Isaac",670623,-2.8150403174842413,-2.8150403174842413,-3.05845088127247,-0.0034435541216325566,0.24685411790985826,,,,,9451,0,711,291,8422,27,0,0,0
"Higashioka, Kyle",543309,-2.8826424388261636,,,,,-2.8826424388261636,11.03308080991095,-8.426397897013729,-5.489325351723389,5736,5736,0,0,0,0,0,0,0
"Keith, Colt",690993,-3.2127680230352693,-3.2127680230352693,-0.6513467941710849,-0.4189757698643796,-2.142445458999802,,,,,5009,0,432,3814,763,0,0,0,0
"Castro, Willi",650489,-3.365560588124848,-3.365560588124848,-4.699962217300726,3.91347552065545,-2.5790738914795743,,,,,9519,0,0,1779,1467,1551,2358,1522,828
"Díaz, Elias",553869,-3.509718905821431,,,,,-3.509718905821431,-9.273831183563898,5.447660289352186,0.3164519883902861,6777,6777,0,0,0,0,0,0,0
"Solano, Donovan",456781,-3.6776717941664945,-3.6776717941664945,-5.268641482263945,,1.5909696880974527,,,,,4816,0,3309,389,1118,0,0,0,0
"Henderson, Gunnar",683002,-3.7776937116040274,-3.7776937116040274,-3.3074286671498063,0.8367736922840039,-1.3070387367382255,,,,,11439,0,0,0,1784,9655,0,0,0
"Donovan, Brendan",680977,-3.7798087017689355,-3.7798087017689355,-1.027686080765752,-1.5122303359233455,-1.2398922850798413,,,,,8637,0,278,4477,242,150,3305,0,185
"Busch, Michael",683737,-3.834159134222456,-3.834159134222456,-2.9883351571795576,,-0.8458239770429009,,,,,7364,0,6982,81,298,0,3,0,0
"Schmitt, Casey",669477,-4.3866234660423284,-4.3866234660423284,-6.635342955348323,0.2763927070384301,1.972326782267563,,,,,5068,0,360,2058,1491,1159,0,0,0
