"pitcher","pitcher_name","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
641941,"Pagán, Emilio","R",1061,142,"41.0",-1.5631246710952087,5.597379830348728,0.18352693940569972,4.080876044443996
642232,"Yarbrough, Ryan","L",1422,9999,"19.8",2.939776215498907,5.251526019690576,0.7671886026434612,4.47018227854369
642545,"Barria, Jaime","R",1349,108,"55.5",-1.1484064110601475,6.4384136397331355,0.1283023923444976,4.5797159335693305
642547,"Peralta, Freddy","R",2839,158,"35.7",-2.1635698715339613,5.073709052483268,-0.34276497436080966,3.7687007690815286
642585,"Bautista, Félix","R",977,110,"64.1",-0.32197018952891043,6.930747185261003,0.7869788901417085,4.639732281968338
643377,"Jax, Griffin","R",1046,142,"46.4",-1.3852521148026253,5.50244741873805,0.20607509790288445,3.830151240103203
643410,"Leiter Jr., Mark","R",1046,112,"48.9",-1.4171996904384634,5.700162523900573,0.045675677907178865,4.022349888123162
643511,"Rogers, Tyler","R",1087,137,"-62.9",-2.7421819104827403,1.0901195952161915,-1.6516520275267421,3.224016553762092
645261,"Alcantara, Sandy","R",2718,146,"33.7",-2.3035710666748406,6.028451066961001,-0.14747938438402988,4.589227706030569
650556,"Abreu, Bryan","R",1209,117,"42.3",-1.755926789310209,5.691373035566584,-0.015609428469485405,4.103301546555911
650633,"King, Michael","R",1642,147,"31.3",-1.910837038652567,5.65095006090134,0.009936219742021482,4.480639093666478
650644,"Civale, Aaron","R",2007,9999,"47.0",-1.287556910078565,6.3489486796213255,0.2301983492269037,4.7213885902904895
650911,"Sánchez, Cristopher","L",1460,143,"28.2",2.1635760312613947,6.067178082191781,0.07200371529558273,4.945971672038678
656061,"Abreu, Albert","R",1044,147,"39.9",-1.6120763139935956,5.743199233716475,0.09202673054070112,4.31871602399929
656232,"Bielak, Brandon","R",1377,117,"45.9",-1.5635231731892891,6.223318809005083,0.08090554862996231,4.52241055628695
656234,"Bird, Jake","R",1391,115,"19.3",-2.4681367589287513,5.2684327821711,-0.225958336504983,4.481668407357715
656288,"Canning, Griffin","R",2081,108,"45.5",-1.4962539078300219,5.818226814031716,0.07313711005524048,4.221331376489261
656302,"Cease, Dylan","R",3153,145,"53.4",-1.2596595810349345,6.161135426577863,0.04229613471141708,4.407612370839983
656412,"Faedo, Alex","R",1033,116,"31.6",-2.4297743755045493,6.0975605033881894,-0.3330910502439117,4.807909416095929
656427,"Flaherty, Jack","R",2630,9999,"29.8",-1.894651843836691,5.4069543726235745,0.06320907555763404,4.285364436266038
656464,"Ginkel, Kevin","R",988,109,"40.7",-1.7926670498461523,6.431538461538461,0.02196926062843246,4.871768846749226
656557,"Houck, Tanner","R",1651,111,"20.1",-2.5148909197524443,5.2939430648092065,-0.21009089424547972,4.452039597726652
656578,"Jackson, Andre","R",1001,9999,"53.3",-1.3563275287064722,5.996033966033966,0.051362437295325,4.102622272201951
656605,"Keller, Mitch","R",3119,134,"38.9",-1.8009447272233345,5.89159025328631,-0.1299106717267921,4.543996103006186
656629,"Kopech, Michael","R",2430,145,"41.2",-1.73660324053944,5.681633744855967,-0.09301078600089493,4.240069572926065
656638,"Lange, Alex","R",1146,116,"40.8",-1.635557729387599,5.7163525305410126,0.12181010365434448,4.193694821949087
656731,"Megill, Tylor","R",2235,121,"41.4",-1.8430041987887555,5.978013422818792,-0.08986443104555225,4.432240490495161
656756,"Montgomery, Jordan","L",2913,9999,"46.6",1.5662175322285325,6.689721936148301,-0.12836558692883887,4.899095615083408
656849,"Peterson, David","L",1962,121,"40.6",1.7445577044327205,6.110886850152905,-0.11924875427235114,4.512813437032676
656945,"Scott, Tanner","L",1207,146,"32.9",2.3338253939669893,5.082908036454018,0.4601124678236136,3.8735971947655314
657006,"Steele, Justin","L",2589,112,"47.3",1.5957852952955038,6.104013132483584,0.048775894312217676,4.426998732330461
657024,"Swanson, Erik","R",1059,141,"48.2",-1.5670629374302993,6.038508026440038,-0.12571206255186426,4.422959701581723
657053,"Toussaint, Touki","R",1503,9999,"36.2",-1.9945500589606335,5.706586826347305,-0.04947681221039798,4.284288218156675
657240,"Merryweather, Julian","R",1214,112,"54.9",-1.1763265560614236,6.091243822075782,0.2638471989739433,4.0403401120909646
657277,"Webb, Logan","R",3180,137,"22.0",-2.6011192006963033,5.020924528301887,-0.4582483530084418,4.1525052628672965
657376,"Schmidt, Clarke","R",2706,147,"34.1",-1.9528377517266027,5.567575757575757,-0.002111306754778774,4.243469958486654
657508,"Baumann, Mike","R",1069,110,"47.5",-1.445969221992162,6.088147801683816,0.12940199355020518,4.367929384167988
657571,"Ferguson, Caleb","L",1065,119,"41.1",1.7695558643173859,5.734657276995305,-0.0561437249880746,4.140321677253061
657746,"Ryan, Joe","R",2683,142,"27.4",-1.9708593536018977,5.000633619083116,0.05485615418396545,3.950007554729953
657756,"Seabold, Connor","R",1562,115,"30.8",-2.174488313435224,5.532964148527529,-0.322569794598086,4.428168233799165
660261,"Fujinami, Shintaro","R",1399,9999,"35.3",-1.9251922569577173,5.53867762687634,0.0803267585453832,4.116306876442175
660271,"Ohtani, Shohei","R",2094,108,"35.6",-1.9946456234892542,5.692917860553964,-0.17424258530016157,4.389658160996447
660853,"De Los Santos, Enyel","R",1048,114,"25.0",-2.404702209271416,5.4238549618320615,-0.2729653578329319,4.430562389527289
661395,"Duran, Jhoan","R",1017,142,"38.8",-1.8133830521013043,6.065526057030482,0.06797300104988808,4.553298937492222
661403,"Clase, Emmanuel","R",1120,114,"53.1",-1.2603872953231638,6.030696428571429,0.18883785260695188,4.100586616453399
663556,"McClanahan, Shane","L",1820,139,"43.3",1.5243685663408895,6.128994505494505,-0.03773409928306987,4.660040072917279
663559,"Falter, Bailey","L",1292,9999,"56.7",0.9061371393455432,5.729434984520124,-0.2674247907733316,3.9410239536597076
663567,"Lambert, Peter","R",1450,115,"49.9",-1.3644378070093546,5.941434482758621,0.12284264515335915,4.1757436724445265
663623,"Irvin, Jake","R",2147,120,"31.8",-2.0489074359988573,5.877051700046577,-0.034146807426023294,4.625713586673608
663687,"Harris, Hogan","L",1109,133,"49.0",1.7302813805077104,5.99009918845807,0.19283130005834617,4.218179376724868
663773,"Hoeing, Bryan","R",1124,146,"34.4",-1.7662217802522377,6.035854092526691,0.0875388073216993,4.767976506429165
663776,"Sandoval, Patrick","L",2618,108,"54.9",1.0405113956800773,6.1239190221543165,-0.20079865646307138,4.3588840716743675
663855,"Hicks, Jordan","R",1062,9999,"39.8",-1.8359059654573673,5.933709981167608,-0.06572160966595164,4.460150285255345
663903,"Singer, Brady","R",2611,118,"30.1",-1.865545366736268,5.27864036767522,-0.06331829497580167,4.235293031675258
663941,"Beck, Tristan","R",1298,137,"45.3",-1.7085138117517376,6.047904468412943,-0.07753733132558248,4.398984396534913
663947,"Holton, Tyler","L",1195,116,"46.2",1.5225299591324575,5.859983263598326,-0.05749430059890065,4.208572477867526
663986,"Stephan, Trevor","R",1127,114,"37.6",-1.9450815955982315,5.798677905944987,-0.06020087220659014,4.345313978951264
664062,"Gonsolin, Tony","R",1664,119,"40.8",-1.9050542773453196,6.0583473557692304,-0.1698593579138386,4.5611712092824455
664139,"Gibaut, Ian","R",1214,113,"44.8",-1.5819253358000573,5.7573805601317956,0.041277588708090694,4.143475563244618
664199,"Clarke, Taylor","R",1066,118,"53.3",-1.2569213929627823,6.079878048780488,0.19445715779915923,4.12736947666155
664208,"Maton, Phil","R",1039,117,"30.5",-2.058298681306735,5.3766025024061594,-0.14655442578991523,4.250449257993512
664285,"Valdez, Framber","L",2900,117,"49.1",1.4732918707651594,6.1755862068965515,0.05617719703116356,4.540997036787756
664299,"Javier, Cristian","R",2839,117,"38.5",-1.990898842388487,5.722229658330398,-0.10433772517877112,4.223383517582639
664353,"Urquidy, José","R",1093,117,"51.9",-1.4623609867281138,6.092470265324794,-0.1278163041262417,4.389182044219168
