"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
676962,"Brown, Ben",315,0.42857142857142855,0.5714285714285714,0.26666666666666666,0.24761904761904763,0.05714285714285714,0.4,0.36507936507936506,0.23492063492063492,0.2126984126984127,0.15873015873015872,0.05714285714285714,0.18730158730158733,0.20634920634920634,0.17777777777777778
684007,"Imanaga, Shota",423,0.30023640661938533,0.6997635933806147,0.3947990543735225,0.19621749408983452,0.10874704491725769,0.4302600472813239,0.3262411347517731,0.24349881796690306,0.16784869976359337,0.10638297872340426,0.026004728132387706,0.26241134751773054,0.21985815602836883,0.21749408983451535
573204,"Thielbar, Caleb",151,0.3973509933774834,0.6026490066225165,0.304635761589404,0.16556291390728478,0.13245033112582782,0.3841059602649007,0.40397350993377484,0.2119205298013245,0.1986754966887417,0.16556291390728478,0.033112582781456956,0.18543046357615897,0.23841059602649006,0.17880794701986755
808967,"Yamamoto, Yoshinobu",421,0.5368171021377672,0.4631828978622327,0.2209026128266033,0.19714964370546317,0.04513064133016627,0.37054631828978624,0.35629453681710216,0.27315914489311166,0.2494061757719715,0.20190023752969122,0.0855106888361045,0.12114014251781474,0.15439429928741094,0.18764845605700714
676508,"Casparius, Ben",238,0.3403361344537815,0.6596638655462185,0.31512605042016806,0.24789915966386555,0.09663865546218488,0.33613445378151263,0.35714285714285715,0.3067226890756303,0.14705882352941177,0.14705882352941177,0.046218487394957986,0.18907563025210086,0.21008403361344538,0.2605042016806723
607455,"Banda, Anthony",171,0.39766081871345027,0.6023391812865496,0.3567251461988304,0.1871345029239766,0.05847953216374269,0.34502923976608185,0.3391812865497076,0.3157894736842105,0.19883040935672514,0.14619883040935672,0.05263157894736842,0.14619883040935672,0.19298245614035087,0.2631578947368421
656945,"Scott, Tanner",156,0.3974358974358974,0.6025641025641025,0.26282051282051283,0.25,0.08974358974358974,0.3974358974358974,0.358974358974359,0.24358974358974358,0.19230769230769232,0.1858974358974359,0.019230769230769232,0.2051282051282051,0.17307692307692307,0.22435897435897434
676263,"Dreyer, Jack",209,0.3923444976076555,0.6076555023923444,0.28708133971291866,0.22009569377990432,0.10047846889952153,0.3827751196172249,0.3684210526315789,0.24880382775119617,0.23444976076555024,0.11483253588516747,0.0430622009569378,0.14832535885167464,0.2535885167464115,0.20574162679425836
681911,"Vesia, Alex",130,0.3076923076923077,0.6923076923076923,0.2923076923076923,0.2076923076923077,0.19230769230769232,0.43846153846153846,0.27692307692307694,0.2846153846153846,0.18461538461538463,0.07692307692307693,0.046153846153846156,0.25384615384615383,0.2,0.23846153846153845
472610,"García, Luis",159,0.4968553459119497,0.5031446540880503,0.18238993710691823,0.2893081761006289,0.031446540880503145,0.3522012578616352,0.44654088050314467,0.20125786163522014,0.2138364779874214,0.20754716981132076,0.07547169811320754,0.1383647798742138,0.2389937106918239,0.1257861635220126
621053,"Ferguson, Tyler",154,0.38311688311688313,0.6168831168831169,0.33116883116883117,0.2077922077922078,0.07792207792207792,0.4155844155844156,0.36363636363636365,0.22077922077922077,0.21428571428571427,0.12987012987012986,0.03896103896103896,0.20129870129870134,0.2337662337662338,0.18181818181818182
