"pitcher","pitcher_name","pitch_hand","n_pitches","team_id","ball_angle","relative_release_ball_x","release_ball_z","relative_shoulder_x","shoulder_z"
656876,"Rasmussen, Drew","R",2316,139,"54.9",-1.1535318289744028,5.925738341968912,0.16720917153091414,4.04464597618212
657097,"Webb, Jacob","R",978,140,"34.2",-2.155093061418754,5.558640081799591,-0.2765072270886417,4.282654220024131
657277,"Webb, Logan","R",3282,137,"22.1",-2.66814707532393,4.990505789152955,-0.506557473134398,4.113438241893068
657376,"Schmidt, Clarke","R",1226,147,"35.1",-1.9090026694725248,5.600048939641109,0.02792885105250761,4.235467386730757
657571,"Ferguson, Caleb","L",1030,9999,"45.2",1.5327470938960266,5.898116504854369,-0.16413892823148676,4.186682608293097
657649,"Koenig, Jared","L",1043,158,"31.1",2.46532645037187,5.931850431447747,0.4607502272171834,4.72464714111392
657746,"Ryan, Joe","R",2794,142,"25.3",-2.0594821611336918,4.797734430923407,0.0295740645858135,3.8084680065635936
660825,"Bazardo, Eduard","R",1224,136,"44.2",-1.5375941750286717,5.845220588235294,0.12591104950893012,4.226492013852481
660853,"De Los Santos, Enyel","R",1104,9999,"23.3",-2.540777516751649,5.423659420289855,-0.3600984263188147,4.4834951099873415
660896,"Alcala, Jorge","R",1058,9999,"51.1",-1.4097601834486344,6.624839319470699,0.10384259550357348,4.7437970832533045
661395,"Duran, Jhoan","R",1073,9999,"33.0",-2.1367054711900315,6.010055917986953,-0.07404406980279192,4.672496489509978
662253,"Muñoz, Andrés","R",1035,136,"29.9",-1.8628017914566355,5.32687922705314,-0.016388795456698274,4.267979936707226
663158,"Suarez, Robert","R",1075,135,"44.8",-1.375748521341066,6.1632,0.26753818977739086,4.531924013845708
663436,"Martin, Davis","R",2304,145,"38.3",-2.000739618519735,5.937369791666667,-0.2114644427965315,4.527244513726418
663460,"Bubic, Kris","L",1795,118,"37.8",1.9870901301195614,5.643526462395543,0.17876117383899623,4.243502026723072
663465,"Allard, Kolby","L",1000,114,"46.0",1.6475815551694144,5.41259,0.14542066470588236,3.8510222247771835
663485,"Sands, Cole","R",1143,142,"24.1",-2.4037816948216677,5.615249343832021,-0.2589801772550267,4.655739164300095
663554,"Mize, Casey","R",2352,116,"45.0",-1.569148590004177,5.787695578231292,-0.012655476698255059,4.232681473915323
663559,"Falter, Bailey","L",1951,9999,"55.1",0.8801274308529048,5.820615069195284,-0.3283645695200871,4.089118704425995
663568,"Kolek, Stephen","R",1687,9999,"33.0",-2.149163410917458,5.260746887966805,-0.13123810025707758,3.951372390578261
663574,"Santillan, Tony","R",1230,113,"26.2",-2.1153133458045517,5.3835853658536585,-0.03479710338680927,4.3595455071518625
663623,"Irvin, Jake","R",2943,120,"27.1",-2.2813190926189164,5.673092082908597,-0.19802746469915924,4.606861241757383
663687,"Harris, Hogan","L",1125,133,"54.5",1.236591859294799,6.071795555555555,-0.10069775036640918,4.1990967653792834
663738,"Lynch IV, Daniel","L",1088,118,"36.0",1.66401119760929,5.788584558823529,-0.22407069612102862,4.414394814685567
663855,"Hicks, Jordan","R",1199,9999,"35.1",-2.1857852343394155,5.649282735613011,-0.28148960527117817,4.309584473618092
663893,"Little, Brendon","L",1240,141,"33.4",2.1208824358084186,6.037774193548387,0.18954523158530273,4.766109792636996
663903,"Singer, Brady","R",2850,113,"25.1",-2.0663716338726874,5.233708771929825,-0.21962433255152142,4.367346675735685
663947,"Holton, Tyler","L",1159,116,"40.7",1.8201075120213155,5.833891285591027,0.09223550982083946,4.348902575211589
663969,"Phillips, Tyler","R",1114,146,"30.0",-2.0678365202861473,5.905071813285458,0.04217988819977152,4.69088321004426
663978,"Paddack, Chris","R",2546,9999,"47.5",-1.5486104807416516,6.099202670856245,0.10162240125715358,4.298503468899521
664126,"Fairbanks, Pete","R",986,139,"58.5",-0.9359050460259911,7.000547667342799,0.39784639742491135,4.822029348219096
664208,"Maton, Phil","R",1008,9999,"26.0",-2.266808005546448,5.164761904761905,-0.23045289475638742,4.168817743877854
664285,"Valdez, Framber","L",2889,117,"41.6",1.8198108344926411,5.983821391484943,0.20299742415295832,4.545334767502772
665152,"Kremer, Dean","R",2692,110,"43.3",-1.6629771861364184,6.212135958395245,-0.015394003159821274,4.656551316007289
665795,"Cabrera, Edward","R",2251,146,"35.9",-1.967876591518302,6.043465126610395,0.00942764958493394,4.610372853459465
666142,"Ragans, Cole","L",1079,118,"38.2",1.8921059099341149,6.1652734012974975,0.038049848922634175,4.704917922616009
666157,"Lodolo, Nick","L",2478,113,"15.1",3.0134801700267144,5.406957223567393,0.5920212555695108,4.755026713510263
666171,"Zeferjahn, Ryan","R",1029,108,"37.5",-1.8711017098221896,5.89069970845481,-0.047946277731871975,4.492233794816628
666200,"Luzardo, Jesús","L",3009,143,"32.5",2.174603207601466,5.814001329345297,0.21631018030282295,4.563199859482752
666214,"Wentz, Joey","L",1815,9999,"49.0",1.3099643056119419,6.258292011019284,-0.31550856228792545,4.387301756848996
666808,"Doval, Camilo","R",1103,9999,"15.7",-2.2870053492227878,5.365213055303717,-0.05184091143421845,4.735539940738514
666974,"Cano, Yennier","R",986,110,"17.0",-2.95579167067246,5.544584178498986,-0.5146408201451335,4.797479601316831
667755,"Soriano, José","R",2784,108,"36.5",-2.1133107724062765,5.875068247126436,-0.20676592615429137,4.46811055387803
668678,"Gallen, Zac","R",3133,109,"42.1",-1.4166426287503004,5.966157037982764,0.16808350111770906,4.534202899159258
668881,"Greene, Hunter","R",1748,113,"34.8",-2.0688159455826503,5.970120137299771,-0.17845971025710056,4.660160577099573
668909,"Williams, Gavin","R",2924,114,"34.6",-2.102293758469255,6.006217510259918,-0.16911922490983708,4.671834570467286
668933,"Ashcraft, Graham","R",1038,113,"55.1",-1.1211684789164387,6.490953757225434,0.2489699563640485,4.5263123747677385
668941,"Romero, JoJo","L",990,138,"30.7",2.0432618503560795,5.3882525252525255,0.0942879556707899,4.230182835484975
669022,"Gore, MacKenzie","L",2818,120,"45.1",1.7019237639860896,5.68875798438609,0.09378580502979952,4.078040908173709
669093,"Estrada, Jeremiah","R",1235,135,"66.3",-0.5690179345581731,5.8410769230769235,0.3525365371264442,3.7237755500227325
669160,"May, Dustin","R",2169,9999,"21.1",-2.5632875030081888,5.019815583218072,-0.38570196489342207,4.179116907912417
669194,"Nelson, Ryne","R",2466,109,"53.1",-1.03365001061307,6.187084347120844,0.3076887184063333,4.399473807670233
669199,"Bachar, Lake","R",1143,146,"36.2",-1.9187342395359859,5.664514435695538,-0.011322833787933367,4.269081620902557
669203,"Burnes, Corbin","R",1009,109,"41.1",-1.7011747491384548,5.87378592666006,-0.005263728758464361,4.391749617170952
669211,"Akin, Keegan","L",1058,110,"38.4",1.8769233686211193,5.8641398865784495,0.07498854942733237,4.434334932051528
669276,"Lee, Dylan","L",1102,144,"46.5",1.4812478903380426,6.517558983666062,-0.1287194265166882,4.817195291011966
669302,"Gilbert, Logan","R",2155,136,"40.2",-1.6895465740966804,5.750487238979118,0.08712172880711028,4.249151112820576
669358,"Baz, Shane","R",2718,139,"36.7",-1.87359916010548,5.790250183958793,-0.04179916198735832,4.424298615357575
669372,"Ginn, J.T.","R",1575,133,"44.6",-1.6707662595931936,5.631542857142857,-0.015917568627450977,3.9993051542313895
669373,"Skubal, Tarik","L",2849,116,"49.5",1.785064518447548,6.12034749034749,0.16034385192540274,4.21544139676867
669387,"Mlodzinski, Carmen","R",1647,134,"30.3",-2.15180523074951,5.252234365513054,-0.2137167520052123,4.1190739879779255
669432,"Rogers, Trevor","L",1626,110,"22.1",2.3806651731120994,5.7891512915129155,0.1338521335560949,4.878598642491773
669461,"Liberatore, Matthew","L",2385,138,"47.0",1.5464087490838885,6.524213836477988,-0.04393977215738593,4.8206913730721945
669467,"Pallante, Andre","R",2720,138,"57.9",-1.3872161549998554,6.103974264705882,-0.20404645974231939,4.217973899975097
669711,"Weissert, Greg","R",1068,111,"16.2",-2.756430801943938,4.950065543071161,-0.4960485051272807,4.294287856923498
669920,"Alexander, Jason","R",1248,9999,"21.7",-2.2843107287542312,5.490088141025641,-0.14417445767059736,4.638676060091869
669923,"Kirby, George","R",1989,136,"29.5",-2.055829597810616,5.653177476118652,0.06013896206318352,4.457226849678579
670102,"Francis, Bowden","R",1141,141,"39.2",-1.9132904642699018,5.955460122699386,-0.1347500851428134,4.50396715862028
670167,"Schreiber, John","R",1047,118,"11.8",-2.793066590798144,4.534231136580707,-0.5517761090595829,4.063869912082224
670280,"Bednar, David","R",1015,9999,"38.9",-1.6825052997191292,5.873852216748769,0.013198076885926785,4.504456473222518
670955,"Uceta, Edwin","R",1214,139,"13.7",-2.847687845388592,4.539332784184514,-0.7016651633350659,4.017738267303327
670970,"Morejon, Adrian","L",999,135,"43.2",1.7734930034084548,5.942842842842842,0.13395430849744577,4.403562635719498
671096,"Abbott, Andrew","L",2677,113,"47.5",1.701611240366618,6.0231079566679115,0.19980393402037694,4.383376649207583
671106,"Allen, Logan","L",2707,114,"36.2",1.6618832462218867,5.236490579977835,-0.09813219095274876,3.945678239258225
671131,"Rutledge, Jackson","R",1338,120,"32.2",-2.228858571464248,6.058893871449925,-0.2718313212579501,4.827818806303606
671737,"Bradley, Taj","R",2272,9999,"54.0",-1.3414181879148823,6.228094190140845,0.005461753172779996,4.371721699218259
671922,"Smith, Cade","R",1182,114,"37.4",-1.9207127880183075,5.838967851099831,-0.0019232096268748955,4.369389697663406
672282,"Detmers, Reid","L",1058,108,"46.6",1.3586124392120453,6.0621550094517955,-0.15826717581688116,4.456873658215649
672456,"Montero, Keider","R",1473,116,"41.0",-1.7168334096356774,5.779300746775289,-0.004774241395626332,4.28943998103716
672582,"Zerpa, Angel","L",1099,118,"29.5",1.9956071481410038,5.329390354868062,0.11925443118764588,4.267648009209474
672782,"Gómez, Yoendrys","R",1099,9999,"33.7",-1.933228397948071,5.541756141947225,-0.01077789044975257,4.260196447832173
672841,"Vargas, Carlos","R",1095,136,"33.3",-2.1391121013221146,5.797735159817352,-0.23540375129213165,4.546669222523381
673513,"Matsui, Yuki","L",1063,135,"54.9",1.2207071751565968,6.060592662276576,0.023668486760136366,4.358909264047704
673540,"Senga, Kodai","R",1900,121,"45.6",-1.5286058504094402,5.934663157894737,0.06852906614128905,4.2989783500328365
673929,"Leasure, Jordan","R",1130,145,"53.3",-1.0813528545362048,5.860823008849557,0.2564233733219756,4.064354522344739
674370,"Bido, Osvaldo","R",1378,133,"35.2",-2.0372410578788838,5.921066763425254,-0.07890912383029476,4.540991632257865
675848,"Mejia, Juan","R",1074,115,"37.7",-2.1362126619286435,5.967011173184358,-0.21632268627782922,4.4840914019425275
675911,"Strider, Spencer","R",2105,144,"42.5",-1.6161567239021193,5.774988123515439,-0.05866560663220157,4.348760453592796
676083,"Junk, Janson","R",1622,146,"52.6",-1.1431302611923961,5.773557336621455,0.18763918590415654,4.029017514083315
676106,"Hancock, Emerson","R",1423,136,"18.5",-2.5591088702815186,5.380780042164441,-0.3495071620049029,4.642017552608471
676130,"Buttó, José","R",1093,9999,"37.8",-1.9920501408472604,5.516111619396157,-0.07052298853667725,4.024352487797082
676254,"Walker, Ryan","R",1018,137,"17.9",-2.8174486981108853,5.031178781925344,-0.5476768509958011,4.296181396537897
676263,"Dreyer, Jack","L",1146,119,"56.2",0.9694428077309631,5.941910994764398,-0.2891320451201264,4.062040950387771
676282,"Cantillo, Joey","L",1637,114,"53.3",1.083679522091539,5.85620036652413,-0.25235610105873857,4.060382393230519
676428,"Hurter, Brant","L",1052,116,"28.8",2.671344281626503,5.851730038022814,0.41624481989996137,4.609715479978718
676440,"Bibee, Tanner","R",2964,114,"54.1",-1.2413872070805658,6.295418353576248,0.04805160391723859,4.512476169320016
676467,"Gordon, Colton","L",1451,117,"31.1",2.2773768152889216,5.49802894555479,0.25147892608330846,4.277761846952928
676477,"Whitlock, Garrett","R",1179,111,"39.5",-1.8087465169620016,5.777201017811705,-0.12056964934481773,4.387593357312082
676508,"Casparius, Ben","R",1262,119,"46.5",-1.3863546540958462,6.191735340729002,0.1865470523261891,4.534006614574947
676534,"Faucher, Calvin","R",1054,146,"43.5",-1.8370639516557192,5.811650853889943,-0.21528646104983307,4.26868395400596
676664,"Sears, JP","L",2366,9999,"25.3",2.2040207186018783,4.836360946745562,0.2532941347867818,3.9140223287647498
676684,"Vest, Will","R",1136,116,"52.4",-1.2145946714508602,5.643961267605634,0.11460444338266676,3.919000595249303
676879,"Ashby, Aaron","L",1033,158,"50.2",1.1260483572363291,6.456786060019361,-0.446653434780583,4.5671906650066525
676962,"Brown, Ben","R",1759,112,"45.0",-1.4414709972999118,6.456964184195566,0.16326383336424136,4.851494472785238
676974,"Meyer, Max","R",1039,146,"36.9",-1.758571232368937,5.628488931665062,0.10343396596892322,4.227705240195649
676979,"Crochet, Garrett","L",3144,111,"35.0",2.0220054244629773,6.120410305343512,0.019092725214652134,4.7183293153243255
677944,"Cecconi, Slade","R",2063,114,"39.8",-1.7462316703075478,5.849117789626757,0.03984242990193918,4.363925571503003
677952,"Ashcraft, Braxton","R",1102,134,"41.1",-1.7750037751105674,6.249464609800363,0.13908585459592185,4.5759533288203915
677958,"Rocker, Kumar","R",1127,140,"29.7",-2.4710879074369214,5.6791126885536825,-0.44423005122997816,4.522805992910999
678024,"Vasil, Mike","R",1645,145,"30.2",-2.25507809011594,5.902717325227964,-0.25477644371481667,4.738322818566498
678368,"Bellozo, Valente","R",1322,146,"45.5",-1.4816518677137622,6.001497730711044,0.04229333027255738,4.452315785244093
678394,"Bello, Brayan","R",2694,111,"32.8",-2.139732061124591,5.323092056421678,-0.19260002100793075,4.068376656615944
678606,"Ferrer, Jose A.","L",1208,120,"32.1",2.315978375008568,5.810140728476822,0.38376907419048295,4.5999901607376845
678692,"Henriquez, Ronny","R",1157,146,"41.9",-1.4090019430889638,5.239204840103716,0.046578975606900254,3.935048384321121
680573,"Woods Richardson, Simeon","R",1872,142,"46.0",-1.3545492636269942,6.410689102564103,0.24825835823354206,4.749833939365373
