"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
519317,"Stanton, Giancarlo","R","80.981809819",27.70528451205331,8.3704581480621,-0.0569905843834288,0.5725388601036269,0.24277211928156991,26.190684161325006,25.94791204204344,34.48096835439392,386
670242,"Wallner, Matt","L","77.402933756",34.24017243681319,13.354929552651207,-1.1274912433258963,0.4974093264248703,8.472905225546707,35.37342043106109,26.90051520551439,31.69789107859852,386
660271,"Ohtani, Shohei","L","77.382653137",35.27162391143753,12.61362027773846,-2.032903793984705,0.5062111801242236,-2.5867936508957845,27.522916852469514,30.109710503365303,28.738236320756698,322
660670,"Acuña Jr., Ronald","R","77.302990021",34.582286106129914,6.76488760977399,5.193785222789868,0.48440748440748443,1.761949307787566,30.59987927120279,28.837929963415224,27.94305408782349,481
677594,"Rodríguez, Julio","R","77.171916019",33.44104136906394,7.823290737469005,-4.647368278327092,0.4932038834951457,15.785897052497129,35.411550041376884,19.625652988879764,28.325286791435914,515
656941,"Schwarber, Kyle","L","77.100348834",29.660720950810056,13.09220564797208,-7.32914395961132,0.655011655011655,5.516968981490353,31.92483339865147,26.40786441716111,26.717641325544157,429
592518,"Machado, Manny","R","76.729379314",25.36655756831655,6.281164070003857,-2.8823001756906232,0.5066371681415929,8.923060107433015,32.00718775321981,23.084127645786793,31.541379058995595,452
670541,"Alvarez, Yordan","L","76.710228786",34.32742786034846,10.056780456096009,-5.705844868695605,0.4511873350923483,9.044185254658379,35.48218616363447,26.438000908976093,27.56155359090984,379
682829,"De La Cruz, Elly","R","76.650126299",36.41418408951957,6.2593774257050985,1.7345282943566016,0.41787941787941785,6.426210512115219,34.54451299068655,28.118302478571323,29.666596261156545,481
592450,"Judge, Aaron","R","76.401896103",42.33051599948867,15.808884974086801,-5.298127610885987,0.5272206303724929,0.3797147430436882,31.87341669137575,31.49370194833207,33.85133941371126,349
663624,"Mountcastle, Ryan","R","76.348456955",37.79618775659064,4.427144110741147,3.3698678029199325,0.3128491620111732,-1.0307032741032947,26.42398895293399,27.454692227037285,30.105662167253648,358
663586,"Riley, Austin","R","76.268195195",33.85518947000325,9.68468461688031,-2.703813506005815,0.4786641929499073,3.956554195085032,34.12273315726054,30.166178962175522,28.54143125166168,539
669394,"Burger, Jake","R","76.036329489",24.306672270638316,9.300986598758966,-8.36754792518236,0.5950920245398772,11.469649827096246,33.61454353969532,22.144893712599067,30.9843599490565,489
673357,"Robert Jr., Luis","R","75.851891837",35.24564555642823,11.882823641673577,-6.188900397717348,0.5192743764172335,-0.8699252420641268,29.294128212449774,30.164053454513894,26.434690477021825,441
671213,"Casas, Triston","L","75.828404407",38.295226463943976,13.535086976792108,-2.1947259546690137,0.5106382978723403,0.7758034333590038,34.035649359687184,33.25984592632817,29.340510972641624,329
624585,"Soler, Jorge","R","75.775713323",34.12625225964068,10.098878080928106,-5.776031795296433,0.5869565217391305,-0.16299146056196556,27.673494485118457,27.836485945680426,30.679800746447626,322
666624,"Morel, Christopher","R","75.734129635",28.56465660429742,13.886153033231652,-6.775769469741667,0.7372262773722627,6.844013406634712,34.46510871948355,27.62109531284885,27.002948189311223,411
624413,"Alonso, Pete","R","75.696050211",31.465111038228383,13.363348298449573,-7.841701230718267,0.5496828752642703,8.62028186539268,32.8500359702939,24.22975410490122,29.611670884316194,473
670042,"Raley, Luke","L","75.695205689",28.758879239746168,14.59274616170228,-7.735150967455364,0.5901060070671377,9.269861694204614,33.165895841857406,23.896034147652784,27.431560024623238,283
682985,"Greene, Riley","L","75.521846557",43.243260849853755,12.453178356740441,3.013129961018829,0.3967213114754099,5.756070210278842,31.293431969064304,25.53736175878547,23.136064503800693,305
656305,"Chapman, Matt","R","75.514195045",27.519694659283402,8.786556983546776,-3.2960893859194247,0.6358208955223881,-4.751941473806856,26.226940150425282,30.978881624232137,30.02676040416568,335
547180,"Harper, Bryce","L","75.463332291",36.03418243620696,11.972367268625923,0.02138423382504001,0.44967880085653106,8.197937094559022,31.423613481271744,23.22567638671273,28.558393150435812,467
665489,"Guerrero Jr., Vladimir","R","75.461952838",27.541596915119175,1.9172598867459625,-5.631255616581522,0.29268292682926833,4.656490800894471,34.03389331906937,29.3774025181749,28.56103203547449,451
683002,"Henderson, Gunnar","L","75.405001875",32.98016901197539,10.095129131812422,2.925640869745793,0.4943181818181818,4.920130510304943,31.38624715459502,26.46611664429008,24.486377165985942,528
660707,"Montero, Elehuris","R","75.286996971",35.39883492653843,9.124300491941863,-13.96461379053366,0.3600000000000001,6.495699943606622,36.71599946365978,30.22029952005315,24.40207613562095,350
650391,"Jiménez, Eloy","R","75.234561831",24.718486304799782,5.9580406316181875,-4.079297517354502,0.48087431693989074,13.776651024070173,29.197518330458994,15.420867306388825,32.13446168958881,366
677951,"Witt Jr., Bobby","R","75.136058248",30.822049874556367,5.905351423798376,-0.6144985750646507,0.4971428571428572,1.5163081214100578,30.1183886632857,28.602080541875637,25.531067180507144,525
679529,"Torkelson, Spencer","R","75.037006262",31.557462001343588,10.964167424391984,-8.281770750957916,0.5540796963946867,4.333989946163386,31.56896496274185,27.23497501657846,25.978934942374167,527
