"id","name","bbe","gb_rate","air_rate","fb_rate","ld_rate","pu_rate","pull_rate","straight_rate","oppo_rate","pull_gb_rate","straight_gb_rate","oppo_gb_rate","pull_air_rate","straight_air_rate","oppo_air_rate"
666142,"Ragans, Cole",236,0.4449152542372881,0.5550847457627118,0.2627118644067797,0.24152542372881355,0.05084745762711865,0.3389830508474576,0.3771186440677966,0.2838983050847458,0.211864406779661,0.18220338983050846,0.05084745762711865,0.1271186440677966,0.19491525423728814,0.23305084745762714
669947,"Scholtens, Jesse",287,0.41114982578397213,0.5888501742160278,0.2857142857142857,0.24390243902439024,0.059233449477351915,0.3832752613240418,0.36585365853658536,0.2508710801393728,0.21951219512195122,0.15331010452961671,0.03832752613240418,0.1637630662020906,0.21254355400696864,0.21254355400696864
607536,"Freeland, Kyle",540,0.40925925925925927,0.5907407407407408,0.2962962962962963,0.24444444444444444,0.05,0.42592592592592593,0.37037037037037035,0.2037037037037037,0.2462962962962963,0.13148148148148148,0.03148148148148148,0.17962962962962964,0.23888888888888887,0.17222222222222222
656234,"Bird, Jake",270,0.5259259259259259,0.47407407407407404,0.2074074074074074,0.22962962962962963,0.037037037037037035,0.4074074074074074,0.37777777777777777,0.21481481481481482,0.24074074074074073,0.23333333333333334,0.05185185185185185,0.16666666666666666,0.14444444444444443,0.16296296296296298
694297,"Pfaadt, Brandon",298,0.32550335570469796,0.6744966442953021,0.3389261744966443,0.2516778523489933,0.08389261744966443,0.4261744966442953,0.3523489932885906,0.2214765100671141,0.15436241610738255,0.14429530201342283,0.026845637583892617,0.27181208053691275,0.20805369127516776,0.1946308724832215
547179,"Lorenzen, Michael",463,0.4190064794816415,0.5809935205183585,0.3002159827213823,0.23110151187904968,0.04967602591792657,0.38660907127429806,0.36069114470842334,0.2526997840172786,0.20302375809935205,0.17494600431965443,0.04103671706263499,0.183585313174946,0.1857451403887689,0.21166306695464362
658648,"Avila, Pedro",136,0.6029411764705882,0.39705882352941174,0.15441176470588236,0.22058823529411764,0.022058823529411766,0.3897058823529412,0.38235294117647056,0.22794117647058823,0.27941176470588236,0.25,0.07352941176470588,0.11029411764705882,0.13235294117647056,0.15441176470588236
607481,"Bummer, Aaron",148,0.6013513513513513,0.3986486486486487,0.16216216216216217,0.21621621621621623,0.02027027027027027,0.2905405405405405,0.3716216216216216,0.33783783783783783,0.19594594594594594,0.21621621621621623,0.1891891891891892,0.09459459459459457,0.15540540540540537,0.14864864864864863
656302,"Cease, Dylan",481,0.367983367983368,0.632016632016632,0.27234927234927236,0.2785862785862786,0.08108108108108109,0.4095634095634096,0.3492723492723493,0.24116424116424118,0.20997920997921,0.1101871101871102,0.04781704781704782,0.1995841995841996,0.2390852390852391,0.19334719334719336
663903,"Singer, Brady",512,0.501953125,0.498046875,0.216796875,0.240234375,0.041015625,0.419921875,0.34765625,0.232421875,0.263671875,0.181640625,0.056640625,0.15625,0.166015625,0.17578125
666619,"Santos, Gregory",201,0.5223880597014925,0.47761194029850745,0.15920398009950248,0.3034825870646766,0.014925373134328358,0.373134328358209,0.3283582089552239,0.29850746268656714,0.24875621890547264,0.19900497512437812,0.07462686567164178,0.12437810945273634,0.12935323383084577,0.22388059701492535
543135,"Eovaldi, Nathan",392,0.5153061224489796,0.48469387755102034,0.21428571428571427,0.22193877551020408,0.04846938775510204,0.42857142857142855,0.3673469387755102,0.20408163265306123,0.2653061224489796,0.20918367346938777,0.04081632653061224,0.16326530612244894,0.15816326530612246,0.163265306122449
641540,"Dunning, Dane",517,0.47195357833655704,0.528046421663443,0.24177949709864605,0.22437137330754353,0.061895551257253385,0.41779497098646035,0.3713733075435203,0.21083172147001933,0.2553191489361702,0.17794970986460348,0.03868471953578337,0.16247582205029015,0.19342359767891684,0.17214700193423596
664285,"Valdez, Framber",540,0.5518518518518518,0.44814814814814813,0.18518518518518517,0.2388888888888889,0.024074074074074074,0.40555555555555556,0.3574074074074074,0.23703703703703705,0.2851851851851852,0.20925925925925926,0.05740740740740741,0.12037037037037035,0.14814814814814814,0.17962962962962964
543056,"Coulombe, Danny",138,0.45652173913043476,0.5434782608695653,0.26811594202898553,0.15217391304347827,0.12318840579710146,0.3188405797101449,0.32608695652173914,0.35507246376811596,0.21014492753623187,0.16666666666666666,0.07971014492753623,0.10869565217391303,0.15942028985507248,0.2753623188405797
