"id","name","side","avg_bat_speed","swing_tilt","attack_angle","attack_direction","ideal_attack_angle_rate","avg_intercept_y_vs_plate","avg_intercept_y_vs_batter","avg_batter_y_position","avg_batter_x_position","competitive_swings"
519317,"Stanton, Giancarlo","R","81.219836961",26.155725993321315,8.688617795094572,-2.713079549778768,0.6036414565826329,2.278348878397665,27.22555763362238,24.947208755224715,33.009974227817054,714
665833,"Cruz, Oneil","L","78.533224835",32.946652687076714,8.37371599611765,-6.74436218420461,0.4197952218430034,9.070904271741352,35.28756291256312,26.21665864082177,28.322847188347232,879
656941,"Schwarber, Kyle","L","77.516124338",29.303970126098196,13.052599321083571,-4.499895611791625,0.6736183524504693,9.550856577845456,31.260306285163434,21.709449707317983,26.58126680108193,959
592450,"Judge, Aaron","R","77.146849535",39.80010681588737,14.371585992799307,-4.515250961095983,0.512871287128713,0.18174117959084013,29.89930313650328,29.717561956912437,33.87039596053904,1010
666176,"Adell, Jo","R","76.685551922",32.78973181167298,4.867899150463179,-4.043945735546741,0.4271356783919598,0.31037769890249073,25.47623761054707,25.165859911644578,28.60062391664735,796
656305,"Chapman, Matt","R","76.599640596",26.39664458459994,6.161607921947375,-2.829138944218076,0.5151515151515151,-1.798315129491661,26.764128805485047,28.562443934976717,30.311436788446255,990
670541,"Alvarez, Yordan","L","76.545736991",35.101727619673774,8.778284490767724,-5.994497814587665,0.42122538293216627,10.24159879836423,36.755198922745535,26.513600124381302,27.66220894497433,914
660271,"Ohtani, Shohei","L","76.315503248",35.06298204763033,11.317201031466269,-1.6800891295919467,0.515527950310559,-2.444107122266233,26.793894758263804,29.23800188053004,29.9042512445906,1127
683002,"Henderson, Gunnar","L","76.28623982",30.522019772310184,8.320931334159855,2.943114904219298,0.4743011722272318,7.702006699816337,32.563047088508405,24.861040388692054,26.621813837628945,1109
677594,"Rodríguez, Julio","R","76.256220027",32.969315030327486,8.055837240711204,-2.9366554156522815,0.47252747252747246,9.800378891240328,33.55557735721264,23.755198465972338,30.42720094307748,1092
666624,"Morel, Christopher","R","76.088461255",27.279288456189963,13.088427359613386,-5.775753833133214,0.7353556485355648,5.580605026116689,32.71719971320884,27.136594687092167,28.264440109819258,956
665489,"Guerrero Jr., Vladimir","R","75.874615268",28.64274693194665,3.2324456020613184,-0.44076969822282797,0.37356321839080464,4.652297179692417,32.4245931471401,27.77229596744769,29.3275077114752,1044
665742,"Soto, Juan","L","75.428274083",27.135278527221548,12.195014613431027,2.541273246775895,0.6080347448425624,0.3703965563251827,25.89156575899629,25.52116920267111,29.448078192414876,921
624585,"Soler, Jorge","R","75.406534926",33.483785311930426,10.994254327601322,-9.594352134479035,0.5652667423382518,1.5790583077489657,29.251717904832734,27.67265959708377,29.25326945568473,881
671218,"Ramos, Heliot","R","75.240581191",32.89297849119721,8.456255181754457,3.3974843797560026,0.4673539518900342,1.8603363052095276,26.45142721962893,24.591090914419404,28.162281001942986,873
592669,"Renfroe, Hunter","R","75.240395055",25.70500662550387,9.093600294006825,-9.906840445669438,0.6624405705229793,8.977350712470775,38.57082922578699,29.593478513316217,29.636940524127183,631
624413,"Alonso, Pete","R","75.234998024",31.68722938983064,9.806640777255046,-2.894289757568863,0.5624999999999998,5.6648886940334355,30.150432843186877,24.485544149153455,28.407457651703556,992
663586,"Riley, Austin","R","75.230383329",32.61718318239447,9.362943815653518,-3.47623497417258,0.4641909814323607,6.027462178351553,35.0520365572091,29.02457437885755,27.946271657748742,754
641933,"O'Neill, Tyler","R","75.223714843",34.1029221145219,17.64437464097457,-7.100337544735566,0.5347885402455662,6.319883453803439,31.356373488514883,25.036490034711452,24.3545700047819,733
592518,"Machado, Manny","R","75.219474579",25.619237214272857,6.808719502727708,-0.2419534949315777,0.5430784123910936,6.4955756857595714,30.99307267819559,24.49749699243601,31.381695994952807,1033
682829,"De La Cruz, Elly","R","75.173203152",35.21541494399666,9.607012748176654,0.5465407732130324,0.5272727272727273,7.8492630233946326,36.06916370253606,28.219900679141425,29.661186418884117,990
660821,"Sánchez, Jesús","L","75.164348833",30.735839909163253,7.916466176870664,2.4924245871305803,0.5084175084175083,4.30900489137763,31.989596451200015,27.68059155982239,29.58850803553365,891
663624,"Mountcastle, Ryan","R","75.092982121",37.35620563018891,4.725100526042103,1.4583481603196542,0.36160714285714285,-0.8542121313529722,25.4291657136831,26.28337784503608,31.11425503790875,896
572233,"Walker, Christian","R","75.040134236",30.334902140810186,8.723163486908302,-3.701048949651645,0.46943231441048033,2.7643040572503508,31.04102936512311,28.276725307872763,28.17782415423051,916
670042,"Raley, Luke","L","74.970934029",31.47526314779801,13.171282804366518,-4.137683195572752,0.6183510638297872,3.1944751725471243,32.22326116282339,29.02878599027627,27.482482590401553,752
671739,"Harris II, Michael","L","74.719573377",29.84316512894137,7.057141181152161,-2.01216438342081,0.49540078843626806,0.6876226916551735,31.50622526886414,30.81860257720897,30.108860895355754,761
665487,"Tatis Jr., Fernando","R","74.711434418",31.357324837710557,10.448680666837381,1.5018390809837907,0.580188679245283,3.6909812672923263,30.084091085877716,26.393109818585394,29.30398425032594,636
669394,"Burger, Jake","R","74.688491916",23.652476803405584,8.354023621348546,-6.122072466800923,0.5479009687836381,9.53471498746595,32.79223017536206,23.25751518789613,32.79585950505458,929
682985,"Greene, Riley","L","74.687512385",43.437724585798726,11.900189884358841,0.4481946417557514,0.43644544431946,6.054432507770787,32.2801372177647,26.225704709993916,23.206864233222856,889
