"id","name","swings_competitive","percent_swings_competitive","contact","avg_bat_speed","hard_swing_rate","squared_up_per_bat_contact","squared_up_per_swing","blast_per_bat_contact","blast_per_swing","swing_length","swords","batter_run_value","whiffs","whiff_per_swing","batted_ball_events","batted_ball_event_per_swing"
656849,"Peterson, David",1118,0.9270315091210614,860,"72.233787871",0.2728085867620752,0.3546511627906977,0.27280858676207514,0.17325581395348838,0.13327370304114491,"7.449215957",25,-36.64280707983008,258,0.23076923076923078,447,0.3998211091234347
682990,"Priester, Quinn",1007,0.9179580674567,782,"72.233235293",0.26315789473684215,0.33631713554987214,0.2611717974180735,0.15089514066496162,0.11717974180734857,"7.415079603",25,-30.2921707994845,225,0.2234359483614697,429,0.4260178748758689
669432,"Rogers, Trevor",797,0.9488095238095238,599,"72.226319448",0.2647427854454203,0.3005008347245409,0.2258469259723965,0.16193656093489148,0.12170639899623588,"7.425366562",7,-39.39724550642188,198,0.24843161856963614,276,0.3462986198243413
543294,"Hendricks, Kyle",1077,0.9065656565656566,879,"72.220011578",0.2776230269266481,0.31399317406143346,0.2562674094707521,0.15358361774744028,0.12534818941504178,"7.363464513",4,-13.501305375543895,198,0.18384401114206128,473,0.4391829155060353
542881,"Anderson, Tyler",1015,0.915238954012624,770,"72.209731507",0.27684729064039415,0.32857142857142857,0.24926108374384237,0.15584415584415584,0.11822660098522167,"7.495633803",17,-7.867217585824562,245,0.2413793103448276,384,0.3783251231527094
671096,"Abbott, Andrew",1193,0.9198149575944488,920,"72.200145608",0.2740989103101425,0.28804347826086957,0.22212908633696563,0.1108695652173913,0.08549874266554904,"7.351199908",22,-34.16801125110904,273,0.22883487007544007,449,0.3763621123218776
543135,"Eovaldi, Nathan",863,0.9180851063829787,624,"72.185359606",0.2838933951332562,0.3173076923076923,0.22943221320973348,0.13942307692307693,0.10081112398609501,"7.463517926",8,-41.91251412022915,239,0.2769409038238702,303,0.3511008111239861
621111,"Buehler, Walker",876,0.9182389937106918,719,"72.16919774",0.2796803652968036,0.3184979137691238,0.2614155251141553,0.14464534075104313,0.1187214611872146,"7.306181244",14,-15.157871251628807,157,0.17922374429223745,367,0.4189497716894977
450203,"Morton, Charlie",1076,0.9267872523686477,802,"72.168598559",0.2602230483271375,0.341645885286783,0.25464684014869887,0.1571072319201995,0.1171003717472119,"7.395343569",31,-6.300505752329627,274,0.25464684014869887,394,0.36617100371747213
657746,"Ryan, Joe",1242,0.9152542372881356,931,"72.164580411",0.285829307568438,0.2975295381310419,0.22302737520128824,0.12996777658431793,0.09742351046698873,"7.126248108",23,-27.406328621344265,311,0.250402576489533,406,0.32689210950080516
656876,"Rasmussen, Drew",949,0.8860877684407096,757,"72.149637576",0.2708113804004216,0.3289299867899604,0.2623814541622761,0.14795244385733158,0.11801896733403583,"7.025129515",20,-28.672229738587518,192,0.20231822971549,373,0.39304531085353
678394,"Bello, Brayan",1117,0.9223781998348473,907,"72.143679597",0.27842435094001794,0.3197353914002205,0.25962399283795884,0.14884233737596472,0.12085944494180842,"7.354126491",18,-34.308939452249945,210,0.18800358102059087,471,0.42166517457475383
663903,"Singer, Brady",1119,0.9119804400977995,871,"72.137341573",0.26452189454870434,0.3478760045924225,0.2707774798927614,0.1584385763490241,0.12332439678284182,"7.325440357",21,-25.583362447045292,248,0.22162645218945487,447,0.39946380697050937
686752,"Pepiot, Ryan",1211,0.9098422238918107,910,"72.134996383",0.2716763005780347,0.30439560439560437,0.22873658133773742,0.13846153846153847,0.10404624277456648,"7.277241396",20,-29.406058503130364,301,0.24855491329479767,414,0.34186622625928986
687765,"Spence, Mitch",573,0.8925233644859814,435,"72.129995602",0.28272251308900526,0.3448275862068966,0.2617801047120419,0.167816091954023,0.1273996509598604,"7.532209529",24,-2.887748046667927,138,0.24083769633507854,237,0.41361256544502617
656550,"Holmes, Grant",835,0.9095860566448801,597,"72.129961126",0.25389221556886227,0.3098827470686767,0.2215568862275449,0.1423785594639866,0.10179640718562874,"7.496558323",32,-24.350219354972904,238,0.28502994011976046,271,0.32455089820359284
571760,"Heaney, Andrew",869,0.9118572927597062,700,"72.127855512",0.2761795166858458,0.3657142857142857,0.2945914844649022,0.1757142857142857,0.14154200230149597,"7.257948251",9,5.306117160484207,169,0.19447640966628307,361,0.4154200230149597
678368,"Bellozo, Valente",601,0.9479495268138801,473,"72.127704293",0.2728785357737105,0.3403805496828753,0.26788685524126454,0.16701902748414377,0.1314475873544093,"7.27310772",1,-11.757164279932175,128,0.2129783693843594,240,0.39933444259567386
680730,"Parker, Mitchell",1220,0.9057164068299925,1006,"72.123198246",0.26885245901639343,0.3697813121272366,0.30491803278688523,0.1908548707753479,0.15737704918032788,"7.249237197",27,-4.517037348193124,214,0.17540983606557378,518,0.4245901639344262
