"year","last_name, first_name","player_id","team_id","pa","pitches","runs_all","runs_heart","runs_shadow","runs_chase","runs_waste"
"2024","Betts, Mookie","605141","119","513","2047",24.72727290110557,4.902919088167911,-8.811060347188123,20.17257232320736,8.46284183691841
"2024","Volpe, Anthony","683011","147","688","2796",-15.757190305171111,-16.981803253627444,-21.470623399006925,13.314382901829411,9.380853445633836
"2024","Bogaerts, Xander","593428","135","462","1791",-4.721270020473051,-7.408734653263478,-14.736073647258255,10.807750001040494,6.615788279008181
"2024","Tatis Jr., Fernando","665487","135","438","1551",17.102714877947072,2.53980615324106,0.7495631161811491,5.512170590650167,8.301175017874668
"2024","Rortvedt, Ben","666163","139","327","1357",-8.79673610552697,-9.130542753377526,-14.328347107660658,8.867892426220612,5.7942613292905865
"2024","Kelly, Carson","608348","140","311","1163",-2.766536865217607,-4.951213687642526,-12.352456391546992,8.790376115160324,5.746757098811592
"2024","Rengifo, Luis","650859","108","304","1084",2.316949916645804,-6.492173007327501,-0.6773080705632953,4.331419949739581,5.155011044797003
"2024","McCarthy, Jake","664983","109","494","1786",4.691606635404679,-10.731437700267247,-7.13386474646832,14.107732562683882,8.449176519456351
"2024","Swanson, Dansby","621020","112","590","2355",-2.7942746390147004,-11.22864251544296,-20.15382610657122,20.605088919184546,7.983105063814884
"2024","Rocchio, Brayan","677587","114","441","1669",-14.211899619116279,-12.228575379697315,-20.875827113417444,10.820063068548269,8.072439805450262
"2024","Cave, Jake","595909","115","345","1345",-8.698987966497137,-7.682860319321169,-8.494568613649776,4.499965762445552,2.978475204028255
"2024","Toglia, Michael","669911","115","456","1920",8.936640847791137,4.347903993592545,-14.134061098990374,11.700718522655063,7.022079430533913
"2024","Torkelson, Spencer","679529","116","379","1582",-4.889261815520493,-0.9401797773050483,-19.885627738160064,10.822520771537773,5.114024928406863
"2024","Diaz, Yainer","673237","117","617","2128",11.934665662856643,14.495415357060327,-10.689623495301918,2.235896418745789,5.892977382352477
"2024","Burger, Jake","669394","146","577","2081",9.038909568348727,12.424750877625506,-16.05452561254201,3.4444211791091366,9.224263124156085
"2024","Hoskins, Rhys","656555","158","516","2243",7.865491360942171,2.452920257422208,-18.303742001167198,16.163547595541917,7.552765509145229
"2024","Perkins, Blake","663368","158","433","1734",-8.001465642653198,-13.229444124722681,-18.141345215862888,17.574679863348006,5.794643834584364
"2024","Alonso, Pete","624413","121","690","2780",16.832154494409526,-5.632437504181575,-7.073561004183808,17.256348114023908,12.28180488875097
"2024","Bader, Harrison","664056","121","435","1647",-8.827793334448323,-4.7426690095541035,-17.022863849723386,4.890613571400838,8.047125953428287
"2024","Nootbaar, Lars","663457","138","403","1659",6.737002917396608,-12.533682016077409,-2.295053315860655,14.829906766657533,6.735831482677122
"2024","Donovan, Brendan","680977","138","651","2484",6.583165109071193,-13.042195225649841,-11.81046080581812,18.009732725754397,13.426088414784717
"2024","García Jr., Luis","671277","120","526","1883",5.584719185936966,3.384141557650466,-12.441746953732377,6.999393511344148,7.642931070674743
"2024","Bell, Josh","605137","109","602","2238",10.608326544477617,-1.2146184872332688,-17.19150702097453,18.58205029840951,10.432401754275897
"2024","Merrifield, Whit","593160","144","335","1330",-9.114127576615644,-12.508596185305622,-13.721592739463697,10.845779202515523,6.270282145638153
"2024","Albies, Ozzie","645277","144","435","1649",-2.3548879292419462,-7.444186821528329,-13.963115141898053,11.749161294803622,7.303252739380813
"2024","Refsnyder, Rob","608701","111","305","1202",10.046710254849524,4.50259141073529,-7.082819871384691,7.846153448865732,4.780785266633201
"2024","Abreu, Wilyer","677800","111","447","1806",8.847638407038948,-0.7100668590973219,-5.696412427005727,9.269057305568582,5.985060387573453
"2024","Amaya, Miguel","665804","112","362","1291",-7.571175111404139,3.5833112343433062,-19.6868420283129,4.444092368829006,4.088263313736445
"2024","Fraley, Jake","641584","113","382","1331",-3.724452297668824,-6.45032873102829,-13.409626756741995,9.219049912309185,6.9164532777922725
"2024","Lee, Korey","686676","145","393","1429",-17.651453473967507,-5.061225418408961,-19.040635468349247,3.022983944665957,3.4274234681247506
"2024","Singleton, Jon","572138","117","404","1626",4.735264103874081,-10.577281231400411,-6.1450352463499405,15.449521059063931,6.008059522560483
"2024","Lux, Gavin","666158","119","487","1939",-1.38038467806872,-6.4765266836843995,-17.92615159394258,14.847555491501879,8.17473810805638
"2024","Sánchez, Jesús","660821","146","534","1991",-0.2599810361406489,3.8971339670691907,-16.521307728482338,6.368653297287335,5.995539427985121
"2024","Correa, Carlos","621043","142","363","1375",25.661626793483713,3.30891958765209,0.8404333908884895,14.613109205836913,6.89916460910622
"2024","Gelof, Zack","680869","133","547","2055",-18.260328533321985,-11.363443389988218,-24.155470547667168,9.721782779321321,7.536802625012142
"2024","Gonzales, Nick","693304","134","386","1371",-1.0415004493752855,-8.543449147970682,-5.634292444581401,8.271603848939433,4.864637294237351
"2024","Machado, Manny","592518","135","637","2387",14.491437809054894,2.736075776490322,-4.879523978867135,9.88466894741094,6.750217064020704
"2024","Turner, Justin","457759","136","537","2320",4.388513296204923,-20.224867936316645,-4.404692017305548,19.762625810531027,9.255447439296098
