"year","last_name, first_name","player_id","team_id","pa","pitches","runs_all","runs_heart","runs_shadow","runs_chase","runs_waste"
"2024","Morton, Charlie","450203","144","700","2791",-14.854564287401926,8.19607897708614,12.11263164322457,-19.80569768848335,-15.357577219229347
"2024","Pivetta, Nick","601713","111","594","2387",-4.219692060674195,3.270130289723324,8.07234099994143,-7.444449462361074,-8.117713887977878
"2024","Blach, Ty","621389","115","330","1133",-29.635911958673283,-12.104565758121783,-4.417655648772998,-9.209802761861983,-3.903887789916519
"2024","Lambert, Peter","663567","115","278","1039",-9.460644313830153,0.46035857389843593,2.853176106976581,-7.491007546670868,-5.283171448034308
"2024","Crochet, Garrett","676979","145","595","2395",19.324955533877535,21.75582468071052,10.525137770637517,-5.405656910301358,-7.550350007169054
"2024","Lorenzen, Michael","547179","118","535","2092",6.323667986484778,17.6625072460697,19.021564968451422,-19.259434083943678,-11.100970144092678
"2024","Singer, Brady","663903","118","760","2967",3.8658075222661115,10.610765995545,23.765340454039748,-17.085638970152754,-13.42465995716592
"2024","Cabrera, Edward","665795","146","417","1734",-10.392304738235104,-4.166974459566502,11.783483030476322,-10.966997972775742,-7.041815336369187
"2024","Tonkin, Michael","543859","142","339","1419",2.2104114085790436,10.878969428341513,7.494092478116923,-7.70745286368956,-8.455197634189823
"2024","Irvin, Cole","608344","142","491","1767",-17.9231524533456,-0.16355826241041643,4.279730113682181,-14.86871576473677,-7.170608539880637
"2024","Woods Richardson, Simeon","680573","142","568","2295",3.833474213049315,9.980872400010096,16.31825890388892,-15.474447944911605,-6.991209145938082
"2024","Houser, Adrian","605288","121","309","1131",-14.435410763467576,-2.9443851354546644,4.096859119286073,-11.024574352660817,-4.563310394638209
"2024","Peterson, David","656849","121","510","1871",2.9470558043378965,4.003643377104612,21.793373039227795,-13.61069462176002,-9.239265990234502
"2024","Strahm, Matt","621381","143","235","981",15.936105842703508,6.728240805577092,16.531199639951417,-3.341218027267165,-3.982116575557851
"2024","Matsui, Yuki","673513","135","253","1049",8.13176172848037,8.098667428730177,9.097104699060068,-4.616181975348266,-4.447828423961597
"2024","Birdsong, Hayden","806185","137","315","1388",-3.9521927065744014,4.352168861159454,11.765224210197175,-10.435578908985303,-9.634006868945724
"2024","Littell, Zack","641793","139","655","2485",0.9168769394977071,-0.1613753298421925,22.98492927974472,-15.149610611341789,-6.7570663990630475
"2024","Irvin, Jake","663623","120","768","3046",-7.638535260174838,-2.6053777258158966,23.311355609891574,-18.093548264997,-10.250964879253603
"2024","Nelson, Ryne","669194","109","628","2406",-3.710686097795756,4.553607656631298,15.232959483123347,-15.939171812714369,-7.558081424835965
"2024","Holmes, Grant","656550","144","280","1024",2.099973055016622,1.48020134864642,5.862755118443197,-3.1554757869171057,-2.087507625155886
"2024","Williams, Gavin","668909","114","332","1368",-2.803669749570745,4.934920276129747,6.743753687882499,-8.758852555364472,-5.723491158218539
"2024","Hudson, Dakota","641712","115","404","1511",-16.02357963323664,-1.2212284957374706,7.4153206700269365,-11.666265513560063,-10.55140629396607
"2024","Erceg, Lucas","668674","118","251","947",11.263499496837053,12.706113556609893,6.515225898652803,-4.116817121995212,-3.8410228364304184
"2024","Cole, Gerrit","543037","147","388","1534",10.57469537075387,10.587942996246081,15.277575617522572,-8.981833785848972,-6.308989457165812
"2024","Estes, Joey","683155","133","542","2027",-7.516390879360024,9.568574687289749,2.5085075947174857,-14.357159216788483,-5.236313944578788
"2024","Suárez, Ranger","624133","143","625","2354",3.318121569325586,5.6496979196359085,19.97106195757419,-13.945085375051635,-8.357552932832938
"2024","Keller, Mitch","656605","134","773","2851",-11.729581628740071,-4.0636769272128275,21.570423123277745,-15.229827630388959,-14.006500194416093
"2024","Skenes, Paul","694973","134","514","2125",27.88326869932053,11.082654844346477,33.98207968897254,-8.848532036992399,-8.332933797006078
"2024","Miller, Erik","669062","137","284","1269",4.599659059196609,8.789634699016576,15.364158663727093,-14.40556410608063,-5.148570197466402
"2024","Anderson, Chase","502624","140","253","1016",-4.536159925110677,-2.2271451393113235,10.453863570839195,-7.518125874551865,-5.24475248208667
"2024","Williams, Trevor","592866","120","260","1064",14.820098924050239,14.832842456745981,11.804191722170605,-8.954701884079567,-2.862233370786782
"2024","Contreras, Roansy","672710","108","292","1075",0.2898152068431269,5.848127424824027,8.88125892181121,-8.590417685757531,-5.8491534540345835
"2024","Smyly, Drew","592767","112","254","1016",-4.553267838542714,-1.192837308450641,3.0736297751476975,-4.167427779455139,-2.266632525784628
"2024","Lodolo, Nick","666157","113","493","1864",-3.4539231940037496,2.409567104707886,11.260045784166158,-5.962803022264606,-11.160733060613172
"2024","Ashcraft, Graham","668933","113","350","1342",-11.745253067477469,1.182830860388975,4.555437220529803,-10.67384616387233,-6.8096749845239515
"2024","McKenzie, Triston","663474","114","338","1304",-12.18514334114562,11.950280205750637,-1.5564265509712185,-13.679609347423355,-8.899387648501689
"2024","Feltner, Ryan","663372","115","692","2578",-1.2404476221313914,5.519383989377726,24.48472807050715,-20.35916481400139,-10.885394868014874
"2024","Cannon, Jonathan","686563","145","522","2028",-8.887946194453141,-3.06205271722759,14.804862246457086,-13.501592076619616,-7.129163647063066
"2024","Valdez, Framber","664285","117","702","2598",24.519286613436194,21.13864369664087,25.468335840347752,-7.855771210595143,-14.231921712957247
"2024","Kopech, Michael","656629","119","277","1143",4.372084276287069,14.245356943924664,6.339241608275413,-11.10142867024189,-5.11108560567109
"2024","Meyer, Max","676974","146","248","968",-13.631965973357728,-7.332255099077965,6.406989076744674,-8.111755568942133,-4.594944382082309
"2024","Koenig, Jared","657649","158","261","1017",6.567079296776973,7.060044058989179,8.75978981828674,-5.324822766646366,-3.927931813852568
"2024","Alvarado, José","621237","143","257","1052",2.219267173695943,5.012515870183178,7.711802945380569,-6.075149925316476,-4.42990171655133
"2024","Kittredge, Andrew","552640","138","285","1029",6.635904916228958,1.8733239926911762,8.712043880699774,-2.4322087715519163,-1.5172541856100783
"2024","Fernandez, Ryan","681676","138","279","1191",4.083828259389579,0.6052829053415753,12.300815215529905,-4.692442570584932,-4.129827290896959
"2024","Yarbrough, Ryan","642232","141","395","1514",10.987979219409342,7.9798624247653915,18.126629132197248,-5.710342425553958,-9.40816991199935
"2024","Garcia, Robert","676395","120","250","946",7.196619647140001,5.2463260988153815,5.4387755097240955,-0.7063247544664037,-2.782157206933065
"2024","Suárez, Albert","544150","110","564","2234",1.548840100069163,10.766734430743883,15.710130736626745,-15.528716418304285,-9.399308648997186
"2024","Povich, Cade","700249","110","351","1389",-7.548606464837299,1.176582015088892,9.182292580970648,-11.680983696093326,-6.22649736480353
"2024","Flexen, Chris","623167","145","706","2797",-28.696484256066434,-2.1149253422506478,8.392408617653226,-21.961039520547573,-13.012928010921392
"2024","Knack, Landon","689017","119","286","1149",-3.057254935127525,0.31997284869230946,10.601657361570043,-8.511820981263536,-5.467064164126332
"2024","Weathers, Ryan","677960","146","366","1413",1.7220358195368637,5.501165089121127,11.301070092964801,-8.424309307086938,-6.655890055462091
"2024","Banks, Tanner","621383","143","308","1174",2.0954798220516104,-0.1577411439753139,11.568170192977037,-4.846067156733166,-4.468882070216953
"2024","Nicolas, Kyle","693312","134","243","950",-0.9908713587722843,1.1636589923577279,11.734360998773969,-8.440356934426275,-5.448534415477693
"2024","Thornton, Trent","663423","136","293","1139",-2.702779862619934,-0.2751221915034476,7.8341974284784115,-4.688507355503711,-5.573347744091197
"2024","Cleavinger, Garrett","664076","139","265","1056",2.024221989395657,12.461166509526576,4.392150062156911,-7.8327316031397265,-6.996362979148103
"2024","Dunning, Dane","641540","140","420","1689",-12.648073991604226,-3.5968939758078946,10.88062774423439,-11.968585798826583,-7.963221961204174
"2024","Bradford, Cody","674003","140","308","1175",12.6490963943955,6.836370557005169,13.33949404977658,-4.734762132360681,-2.792006080025567
"2024","Cabrera, Génesis","650893","141","267","1030",-4.5549490776093124,0.9747396800820438,7.8334536483237,-7.387277770048742,-5.975864635966315
"2024","Francis, Bowden","670102","141","408","1558",12.842216796518313,25.52491814926999,8.764302880305705,-13.240248296593235,-8.20675593646417
"2024","Corbin, Patrick","571578","120","763","2888",-31.33809455537025,-6.840047029841087,2.921949802979392,-18.577677028477247,-8.842320300031203
"2024","Gore, MacKenzie","669022","120","730","2994",-10.024606947069357,-7.339597782606416,27.443144352269904,-17.292335063254228,-12.835818453478721
"2024","Gallen, Zac","668678","109","621","2506",8.4744859586077,8.758960374550613,20.146219541456023,-11.894339697441765,-8.536354259957179
"2024","Maeda, Kenta","628317","116","485","1958",-21.10758657250763,-6.567541170144415,5.56877411687594,-11.728416837068712,-8.38040268217046
"2024","Stone, Gavin","694813","119","580","2153",5.638747649458338,3.98093944942079,20.686514838949865,-11.487201484043885,-7.54150515486845
"2024","Civale, Aaron","650644","158","689","2699",-10.524252420304384,-11.144917671684519,30.572286637132784,-18.960089944983768,-10.991531440768942
"2024","Jax, Griffin","643377","142","275","1068",18.407434342285562,9.329604578031462,15.404628858641892,-3.0585298680746345,-3.2682692263131288
"2024","Chapman, Aroldis","547973","134","264","1128",-2.0500494138305227,9.573555435577159,5.298735829825208,-11.026975593486911,-5.895365085745979
"2024","Kirby, George","669923","136","777","2967",14.665831719643961,7.98417877367732,30.971127082635522,-14.53419606865621,-9.755278068012775
"2024","Doval, Camilo","666808","137","268","1116",-2.443360622188281,4.908373945898267,5.895889126069009,-7.162512234194546,-6.0851114599610225
"2024","Fulmer, Carson","608334","108","375","1472",-5.020871949332277,0.026229524900639317,14.044493744928438,-12.16982291518498,-6.92177230397638
"2024","Winckowski, Josh","670174","111","333","1240",-5.564904931503973,1.2707164885562507,5.651906580055961,-8.336492204817972,-4.151035795298208
"2024","Assad, Javier","665871","112","638","2538",-3.7137466337607785,3.3534128768860887,19.712168153006,-17.205323758226783,-9.574003905426101
"2024","Wesneski, Hayden","669713","112","283","1075",1.0472891789653036,6.392565960711138,3.3032953993809624,-4.455104434444993,-4.193467746681797
"2024","Suter, Brent","608718","113","270","1022",1.1202294563505424,6.987838469607094,4.47957654187225,-5.803626916190872,-4.5435586389379266
"2024","Mize, Casey","663554","116","452","1789",-11.20296461522523,4.192963839212418,5.1497363139824275,-13.585368172801518,-6.960296595618565
"2024","Ottavino, Adam","493603","121","243","1003",4.410883856280013,4.096846111058319,13.064758681372128,-7.098014515559719,-5.6527064205907065
"2024","Spence, Mitch","687765","133","651","2481",-9.968956898371662,-14.843705970115531,23.598279342451765,-10.373656344708518,-8.349873925999354
"2024","Miller, Mason","695243","133","246","1024",19.153278862073154,7.56597546059885,14.6761128651858,-0.7987182536114393,-2.2900912101000146
"2024","Waldron, Matt","663362","135","625","2450",-9.200928221143203,10.88819423375025,10.599440667759172,-20.17579199771723,-10.512771124935442
"2024","Voth, Austin","608723","136","248","974",9.299255384774044,7.34217227603372,9.54450441777833,-3.4666071003414816,-4.120814208696518
"2024","Rogers, Taylor","573124","137","249","1082",1.853731583964285,6.616222815696714,11.706640316677511,-11.875248041157183,-4.593883507252738
"2024","Hjelle, Sean","663546","137","335","1209",5.026627504720178,2.148016975953977,11.874245793614708,-4.671714351767658,-4.323920913080847
"2024","Eovaldi, Nathan","543135","140","696","2622",6.9966166858342005,-1.4089004090127968,34.797175253145724,-17.644424622015734,-8.747233536283154
"2024","Herz, DJ","687792","120","382","1586",2.277159959892657,-1.1751077794314997,20.647143382251432,-8.86554255287719,-8.329333090050126
"2024","Martinez, Justin","679885","109","302","1177",10.777585132816373,13.957181448462814,6.583047433676962,-5.7421593937169835,-4.020484355606433
"2024","Soto, Gregory","642397","110","241","960",-3.2458884831342725,4.8916576257341156,-0.6143722156570788,-2.1633876482452097,-5.359786244966115
"2024","Lively, Ben","594902","114","631","2406",-5.948249044157238,1.6923410202099398,19.152581923835882,-17.908052072847976,-8.885119915355132
"2024","Kinley, Tyler","641755","115","283","1185",-6.9457332634808076,-3.451197069234674,8.977983746961751,-8.405807442250559,-4.066712498957321
"2024","Vodnik, Victor","680767","115","319","1341",0.6013903430905767,10.406643051236857,9.463279476027036,-12.667860293945516,-6.600671890227794
"2024","Scott, Tayler","605463","117","281","1203",7.480203354123921,7.594443109300563,15.980279193019646,-9.661015393472836,-6.43350355472344
"2024","Arrighetti, Spencer","681293","117","631","2505",-4.650941690674108,1.8598279833095195,22.15632960858736,-16.69946577028252,-11.96763351228851
"2024","Flaherty, Jack","656427","119","630","2569",11.852891353488245,-2.1792486007970906,32.18630871110432,-10.723726552566054,-7.430442204253073
"2024","Miller, Bobby","676272","119","258","1053",-19.74019580886458,-5.979668762622278,4.7377436961824575,-11.95522999356719,-6.543040748857554
"2024","Santana, Dennis","642701","134","286","1106",9.348632070696425,8.718106741850239,10.120082788243744,-4.20387417107372,-5.285683288323844
"2024","Scott, Tanner","656945","135","290","1163",17.46078001943011,17.075855777693008,8.597796507465294,-5.157953828997123,-3.054918436731084
"2024","Parker, Mitchell","680730","120","646","2404",0.5810499265279945,18.973736909633082,7.129135074620827,-16.446030826560147,-9.075791231165782
"2024","Strickland, Hunter","519326","108","292","1157",6.178341969373664,9.215737686300683,11.001745578938705,-10.007039869262044,-4.032101426603691
"2024","Thompson, Ryan","657044","109","270","977",5.8975695444012555,2.8966984541231784,8.109413301912262,-3.3283682513670136,-1.7801739602671702
