player_name_final,position,side,xwoba,xba,xslg,xiso,xobp,brl,brl_percent,exit_velocity,max_ev,hard_hit_percent,k_percent,bb_percent,whiff_percent,chase_percent,sprint_speed,total_runs,gb_rate,air_rate,fb_rate,ld_rate,pu_rate,pull_rate,straight_rate,oppo_rate,runs_heart,runs_shadow,runs_chase,runs_waste,avg_bat_speed,swing_tilt,attack_angle,attack_direction,arm_strength_z
Jace Peterson,3B,L,-1.2660930896380644,-1.4253207069438223,-1.456634770065171,-1.2233242437584548,-0.5995346655606403,-1.2855754678484097,-1.1776290046545124,-1.5486473125747864,-0.28840617272079944,-1.48267047881977,-0.3803874504708656,1.1440674256831493,0.05429880054911584,1.1854235355891105,0.6061278266832398,-0.3359766532050467,0.1364905674744825,-0.13644366493557927,0.49052191823212044,-1.4375792175860729,0.07870024305143182,-0.6488708824018649,0.07681718589457104,0.890254668740191,-1.5467480913672165,-1.5338720422391918,0.5826736571574281,-0.30010596198985934,0.08993015601048564,0.0514793395726681,-0.1336329846859522,0.04179915445082104,-0.406824330265484
Trea Turner,SS,R,0.1335489414843169,1.2857336804500326,0.1501772864813788,-0.36259382377000315,0.06678935237958643,0.07207556551496579,-0.6049186492412575,-0.03992364388577053,0.22385107802581738,0.04062031042060408,0.9025567400155026,-0.8858417598179172,-0.21261207029552906,-0.896403036596587,1.7364786745678167,0.7061099859826518,0.7563550840142527,-0.7562886590775499,-0.33492000323843474,-0.33421281759472327,-0.9005173670824796,0.1633043008858829,0.06367962622028236,-0.29682164813653095,1.4876488126593346,0.2903075394808567,-0.22838022068044286,0.6041237219432065,-0.15986228816062095,-1.2182968252134163,-0.23119844180005258,-0.7022332938915979,-0.5434821244442067
José Ramírez,3B,S,1.0471534004414846,1.560552892322834,0.9391075304614418,0.2338459278402516,1.271298154040766,0.880811086736815,-0.23725274206237804,-0.1484649150144767,0.6720761724291057,-0.5133036129395319,1.7100774702671406,0.5845871554743749,1.5679643970496697,-0.35301101605998114,0.897601944691213,0.7006837069508947,-1.3296061880504553,1.329606916428225,0.679943541845468,0.24741634328677206,1.733510086911696,2.182039759646779,-1.8599773576652991,-1.5877639464245934,0.09236586084980142,2.250374712249897,1.5997884913653966,1.7549317320846265,-0.3084568099790676,-0.7672709651587464,-0.3448164838278942,-2.134942066104194,-0.4313526522975625
Alex Bregman,3B,R,0.8315427481275928,0.6172545164351093,0.4795013791519557,0.2588463964706214,0.8942026933383296,-0.07064246764183127,-0.6225948947787038,0.1771588983716418,-0.8418269525452683,0.1572358732332641,1.4933403045718963,0.5092725037155016,1.6136202039046748,1.4712336243129105,-0.9827615727016836,0.6488816251544236,-0.6954672060624446,0.6954879064068843,0.1788613517828843,-0.14507686731134428,1.5337962347422474,0.8611395074612236,-0.29234696576769553,-1.0142176297418517,0.8068868240281931,-0.7071890816097305,1.140320755313731,0.9111419243170654,-0.3348404637090639,-1.2673955021372072,0.9724025439143018,-0.6803576512649092,-0.6170670905404422
Carson Kelly,C,R,-0.023591025456316347,-0.8311170055972241,-0.11762472294304632,0.2767038740637425,0.1693007397550058,-0.22433881104145875,0.2718231294160701,-0.5717758724164308,-0.4713551908445909,-0.3893995774510807,0.5634679485245551,1.000610946142438,0.9322950862222905,1.3618495162828137,-1.1711533806824466,0.45240267029116893,-0.6327572876659769,0.6327799630355051,0.5985369450153676,-0.22209799428128948,0.6037293532812807,0.7167568168679987,-1.6929000430690437,0.4280618130218807,-0.13597623523271757,0.02969833787714131,0.08653695541121847,-0.501705581353592,-0.5797387182728978,0.18315059021788138,0.5263819303487279,-0.6655068970838498,-0.37973955566150375
Corey Seager,SS,L,1.9388313523836804,1.8130894653951386,1.8981282398867472,1.8053039560349344,1.8314496636278794,1.466320966354443,1.6116825411544868,1.6967366941735287,0.813861661475045,1.7534113892315504,0.5914340344207161,1.258832609315719,-0.3671394165740077,0.7761152603797192,-1.4270818745431053,0.4497909266653937,0.13505350958891588,-0.1350066523096056,0.9350457461190412,-0.3905408882535961,-1.8450900781018684,-0.4032794673649386,1.206611483540984,-0.4637561276100125,1.5106373193068883,0.9478887480879769,0.173654162615678,-0.09614465955474907,0.23908460969594977,0.48023160767483175,0.9184959966296304,0.8783672812467842,-0.876366494879557
Jesse Winker,LF,L,0.6342041849928444,-0.014086916245651554,-0.37095094807425905,-0.5447400952198417,1.6337491308324268,0.03182176129125354,0.024355691891824346,-0.20997163532074362,-0.7000414634993302,-0.42584194083003707,0.2488494821927482,1.717893343845995,1.0376546405030715,1.6441310853927387,-1.100062132387819,-0.9067366494627714,0.5617681381048595,-0.5617078416102038,-0.8589792130024689,-0.5226412651914639,0.8336903759627542,-0.7012632911856488,-0.3474845342434901,1.3399650031700014,-0.5983497834699018,0.8290843363973216,1.5997684535662433,0.2664225323387331,-0.9503984900727729,0.8536975343023615,0.7040416785941607,2.52427890372988,0.5392680909718269
Joey Meneses,DH,R,-1.2295489112797777,-0.27405103558478827,-1.094740162734867,-1.2233242437584548,-1.1487028122146732,-0.07796134113705173,-0.9301615671302665,0.22419344919408105,0.03175460899583558,0.3030053267490891,0.5285103411543544,-1.1512362469682336,0.4054973148183857,-0.6846918597641433,-1.3488815014190152,-0.07415117536189865,0.911159766483373,-0.911088466031929,-1.4365126265565857,0.6865359758538959,-0.0688465114873073,0.09299699791214036,-0.9993635910965697,0.7399209079638379,1.1367645711242818,-2.484958276328697,0.17168741715506322,0.5864991689091689,-0.8915934970209143,0.8104980870908347,-0.841472988885513,0.3110234933822367,0.00808047382996638
Miguel Andujar,3B,R,-0.9737396627717707,0.6915299791034338,-0.6604666339385022,-1.009034512640998,-0.7825907144453179,-1.2123867328962061,-1.14227651357962,-0.933580109512118,0.2604408816505749,-1.0453621182722943,1.3674929180391726,-1.3664209662793008,1.3186134519184873,-1.3903957825389561,-0.4957865218834857,-0.9710056741902479,0.6892447873086179,-0.6891804759852553,-0.9154278191316743,-0.29864645180242877,0.40629056191941715,-1.0082855623778606,2.7221813103296326,-0.9010338825342619,0.6849486162456488,1.5233896623302408,-0.7498956499456977,-1.8881406159177432,0.12817645754071275,-0.09826891364640693,-0.04328592968182595,-0.06064584570641299,1.5554414323007903
Dansby Swanson,SS,R,0.9265576118591385,0.6506784746358557,0.989772775487684,0.880286616711246,0.2388620383311835,1.305305749459595,0.8021104955394539,0.45574816093532133,-0.718336365311709,0.9006600861639726,-0.7893914567022143,0.02510688526560056,-1.0238806382575425,0.7831722996074675,0.8762745702028245,1.1110984435845261,0.38204387413717456,-0.38198923799002965,-0.1446027779195622,-0.19017541008755354,-0.4834395638230309,0.6521421360218242,0.6176365860943802,-1.5044296069970573,-0.3047225591899207,-1.657442042532107,0.8838882128641335,0.7084268415440006,-0.2573973963481877,0.7129007767886216,1.7400140539229363,0.15122282515362445,-0.9359352769574617
